n_assets,n_select,solver,energy_no_offset,runtime_s,feasible,expected_return,volatility,sharpe_ratio,method_detail,data_start,data_end
8,2,classical_auto,-36.252611680776944,0.00031242426484823227,True,0.3043831643149789,0.229509603420991,1.3218756853432454,exact,2023-08-06,2026-08-05
8,2,braket_sv1,-36.252611680776944,186.47402135282755,True,0.3043831643149789,0.229509603420991,1.3218756853432454,p=2,2023-08-06,2026-08-05
12,2,classical_auto,-52.25261168074922,0.0006113005802035332,True,0.3043831643149789,0.229509603420991,1.3218756853432454,exact,2023-08-06,2026-08-05
12,2,braket_sv1,-52.25261168074922,206.49669782724231,True,0.3043831643149789,0.229509603420991,1.3218756853432454,p=2,2023-08-06,2026-08-05
