spec_version,arm,backend,precision,n_assets,n_select,instance,instance_digest,qaoa_seed,e1_run_id,penalty_label,penalty,p_layers,angles,f_star,delta_F,feasible_set_size,data_start,data_end,batch,task_arn,execution_ms,shots,feasible_shots,distinct_shots,best_all_index,best_all_cardinality,best_all_feasible,best_all_E,best_all_f,energy_no_offset_solver,best_shot_scorer_agrees,feasible_shot_fraction,best_feasible_index,f_best_feasible,g_F,g_off,rank_best_feasible,rank_ties,is_optimal,within_tau_main,within_tau_alt,sharpe_best_feasible,return_best_feasible,volatility_best_feasible,shots_within_tau_main,shots_optimal
e4a-v1,cpu_double,lightning_cpu,double,16,3,1,f9598a6bfdd0,42,N16_i01_Aheur_s42,Aheur,16.999999999977796,2,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,2,,,1000,367,749,32785,3,True,-152.8146850551818,0.18531494461837372,,,0.367,32785,0.18531494461837372,0.04188215627858191,0.00035450071457599516,3,1,False,False,True,1.4680414110056843,0.30005017887076635,0.20370690951142958,0,0
e4a-v1,cpu_double,lightning_cpu,double,16,3,1,f9598a6bfdd0,42,N16_i01_Aheur_s42,Aheur,16.999999999977796,2,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,3,,,1000,361,769,49153,3,True,-152.82455131864143,0.17544868115874124,,,0.361,49153,0.17544868115874124,0.03425705615613792,0.00028996002034478057,2,1,False,False,True,1.0888101742109118,0.18579278723010573,0.16971993062429797,0,0
e4a-v1,cpu_double,lightning_cpu,double,16,3,1,f9598a6bfdd0,42,N16_i01_Aheur_s42,Aheur,16.999999999977796,2,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,4,,,1000,381,764,16401,3,True,-152.86887718137902,0.13112281842114482,,,0.381,16401,0.13112281842114482,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,2,2
e4a-v1,cpu_double,lightning_cpu,double,16,3,1,f9598a6bfdd0,42,N16_i01_Aheur_s42,Aheur,16.999999999977796,2,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,5,,,1000,383,761,16417,3,True,-152.77618383761893,0.223816162181238,,,0.383,16417,0.223816162181238,0.07163765996586886,0.0006063585045510113,5,1,False,False,False,1.120231987264284,0.2057724150885129,0.18279465094420946,0,0
e4a-v1,cpu_double,lightning_cpu,double,16,3,1,f9598a6bfdd0,42,N16_i01_Aheur_s42,Aheur,16.999999999977796,2,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,6,,,1000,377,750,49153,3,True,-152.82455131864143,0.17544868115874124,,,0.377,49153,0.17544868115874124,0.03425705615613792,0.00028996002034478057,2,1,False,False,True,1.0888101742109118,0.18579278723010573,0.16971993062429797,0,0
e4a-v1,cpu_double,lightning_cpu,double,16,3,1,f9598a6bfdd0,42,N16_i01_Aheur_s42,Aheur,16.999999999977796,2,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,7,,,1000,369,744,16401,3,True,-152.86887718137902,0.13112281842114482,,,0.369,16401,0.13112281842114482,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,1,1
e4a-v1,cpu_double,lightning_cpu,double,16,3,1,f9598a6bfdd0,42,N16_i01_Aheur_s42,Aheur,16.999999999977796,2,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,8,,,1000,392,766,49153,3,True,-152.82455131864143,0.17544868115874124,,,0.392,49153,0.17544868115874124,0.03425705615613792,0.00028996002034478057,2,1,False,False,True,1.0888101742109118,0.18579278723010573,0.16971993062429797,0,0
e4a-v1,cpu_double,lightning_cpu,double,16,3,1,f9598a6bfdd0,42,N16_i01_Aheur_s42,Aheur,16.999999999977796,2,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,9,,,1000,362,753,16401,3,True,-152.86887718137902,0.13112281842114482,,,0.362,16401,0.13112281842114482,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,1,1
e4a-v1,cpu_double,lightning_cpu,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,0,,,1000,0,979,8200,2,False,-135.60372969463305,0.39627030518933754,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,cpu_double,lightning_cpu,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,1,,,1000,2,980,49156,3,True,-152.61443809866188,0.3855619011382919,,,0.002,49156,0.3855619011382919,0.19664217246164256,0.0016644269743360184,39,1,False,False,False,0.7964176567996422,0.15204868846910533,0.18966014525103028,0,0
e4a-v1,cpu_double,lightning_cpu,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,2,,,1000,0,987,10,2,False,-135.7094237328524,0.2905762669699799,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,cpu_double,lightning_cpu,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,3,,,1000,0,982,49281,4,False,-135.4060540038087,0.5939459960136835,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,cpu_double,lightning_cpu,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,4,,,1000,1,981,33056,3,True,-152.1873517718414,0.8126482279587646,,,0.001,33056,0.8126482279587646,0.5267140397148452,0.004458235201982869,346,1,False,False,False,0.7567788250728168,0.18914639762174526,0.24861477539840246,0,0
e4a-v1,cpu_double,lightning_cpu,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,5,,,1000,0,987,16400,2,False,-135.9699250578359,0.030074941986479975,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,cpu_double,lightning_cpu,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,6,,,1000,0,984,18437,4,False,-135.34772014101569,0.6522798588066929,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,cpu_double,lightning_cpu,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,7,,,1000,0,984,6,2,False,-135.70988488772815,0.29011511209421464,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,cpu_double,lightning_cpu,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,8,,,1000,0,981,1040,2,False,-135.6751804101633,0.32481958965905,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,cpu_double,lightning_cpu,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,9,,,1000,1,994,43008,3,True,-152.4195765701937,0.5804234296064688,,,0.001,43008,0.5804234296064688,0.34724008327778694,0.0029391241662109447,154,1,False,False,False,0.999810537844684,0.2350694080126137,0.2341137637108755,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,42,N20_i00_Aheur_s42,Aheur,20.999999999965347,2,2.549594337107866 1.6837739916247021 2.8710969451053501 2.009847999970034,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,0,,,1000,49,975,262320,4,True,-335.88925233043534,0.11074766901018984,,,0.049,262320,0.11074766901018984,0.1363301813965698,0.0007825890074026616,205,1,False,False,False,1.294727220528727,0.3091472529928239,0.23800167950974724,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,42,N20_i00_Aheur_s42,Aheur,20.999999999965347,2,2.549594337107866 1.6837739916247021 2.8710969451053501 2.009847999970034,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,1,,,1000,48,979,147462,4,True,-335.9512390237217,0.048760975723818434,,,0.048,147462,0.048760975723818434,0.10420684662206271,0.0005981883969280288,102,1,False,False,False,1.1478586707267324,0.2339558972566414,0.2029482402299164,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,42,N20_i00_Aheur_s42,Aheur,20.999999999965347,2,2.549594337107866 1.6837739916247021 2.8710969451053501 2.009847999970034,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,2,,,1000,38,974,262418,4,True,-335.96301979585894,0.036980203586617466,,,0.038,262418,0.036980203586617466,0.09810170264354537,0.0005631424627316965,91,1,False,False,False,1.1324411165443187,0.22505612760449273,0.19785234245839411,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,42,N20_i00_Aheur_s42,Aheur,20.999999999965347,2,2.549594337107866 1.6837739916247021 2.8710969451053501 2.009847999970034,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,3,,,1000,43,965,8290,4,True,-335.84331916646573,0.1566808329797964,,,0.043,8290,0.1566808329797964,0.1601341032581738,0.000919232906729505,300,1,False,False,False,1.3214647411339528,0.33153373078807713,0.2501267877222703,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,42,N20_i00_Aheur_s42,Aheur,20.999999999965347,2,2.549594337107866 1.6837739916247021 2.8710969451053501 2.009847999970034,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,4,,,1000,41,975,132102,4,True,-335.843828820513,0.1561711789325293,,,0.041,132102,0.1561711789325293,0.15986998548205839,0.0009177167665312734,298,1,False,False,False,0.9176330380435619,0.1773575470368907,0.19218744282888237,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,42,N20_i00_Aheur_s42,Aheur,20.999999999965347,2,2.549594337107866 1.6837739916247021 2.8710969451053501 2.009847999970034,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,5,,,1000,43,979,16406,4,True,-336.0777075418333,-0.07770754238775834,,,0.043,16406,-0.07770754238775834,0.03866712623457099,0.00022196455420976733,16,1,False,False,True,1.3611358083987704,0.28549610203547,0.20901375180934298,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,42,N20_i00_Aheur_s42,Aheur,20.999999999965347,2,2.549594337107866 1.6837739916247021 2.8710969451053501 2.009847999970034,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,6,,,1000,56,979,32810,4,True,-336.01874200452,-0.018742005074455448,,,0.056,32810,-0.018742005074455448,0.06922480877658159,0.0003973777034046192,48,1,False,False,False,1.3160909138630728,0.2841593010797858,0.21515177872373484,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,42,N20_i00_Aheur_s42,Aheur,20.999999999965347,2,2.549594337107866 1.6837739916247021 2.8710969451053501 2.009847999970034,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,7,,,1000,62,973,266258,4,True,-336.0728248777922,-0.07282487834661189,,,0.062,266258,-0.07282487834661189,0.04119746691366768,0.00023648970762891092,19,1,False,False,True,1.2458423085081447,0.23688077695141954,0.18933437670284214,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,42,N20_i00_Aheur_s42,Aheur,20.999999999965347,2,2.549594337107866 1.6837739916247021 2.8710969451053501 2.009847999970034,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,8,,,1000,58,973,131098,4,True,-336.0203801741242,-0.020380174678653717,,,0.058,131098,-0.020380174678653717,0.06837586091659545,0.0003925044078784395,47,1,False,False,False,1.2211530828482227,0.24365476583869936,0.1987095387522835,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,42,N20_i00_Aheur_s42,Aheur,20.999999999965347,2,2.549594337107866 1.6837739916247021 2.8710969451053501 2.009847999970034,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,9,,,1000,43,979,263186,4,True,-336.0255018049166,-0.02550180547105474,,,0.043,263186,-0.02550180547105474,0.0657216806109024,0.000377268366162498,42,1,False,False,False,1.2524423788553842,0.2549665833345118,0.20277705994475656,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,43,N20_i00_Aheur_s43,Aheur,20.999999999965347,2,1.9005516930172133 0.044325096520901372 -0.084808062314613838 2.9987411652124991,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,0,,,1000,6,998,10274,4,True,-335.6514134860996,0.34858651334596225,,,0.006,10274,0.34858651334596225,0.25958529332330466,0.0014901219594748165,1072,1,False,False,False,0.8997857093602273,0.20304565402971333,0.2245486363340594,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,43,N20_i00_Aheur_s43,Aheur,20.999999999965347,2,1.9005516930172133 0.044325096520901372 -0.084808062314613838 2.9987411652124991,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,1,,,1000,7,999,794626,4,True,-335.7784025637984,0.2215974356471383,,,0.007,794626,0.2215974356471383,0.1937758035868663,0.0011123495343013927,501,1,False,False,False,0.8366407587173638,0.1636506204703534,0.19440915204718165,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,43,N20_i00_Aheur_s43,Aheur,20.999999999965347,2,1.9005516930172133 0.044325096520901372 -0.084808062314613838 2.9987411652124991,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,2,,,1000,2,997,565250,4,True,-335.58556978517214,0.4144302142733892,,,0.002,565250,0.4144302142733892,0.2937074433452884,0.001685996557766966,1430,1,False,False,False,0.9685315440465492,0.2365298814928157,0.24318245795977478,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,43,N20_i00_Aheur_s43,Aheur,20.999999999965347,2,1.9005516930172133 0.044325096520901372 -0.084808062314613838 2.9987411652124991,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,3,,,1000,3,997,524372,4,True,-335.60884196161476,0.3911580378307675,,,0.003,524372,0.3911580378307675,0.28164711434299755,0.0016167655129156618,1291,1,False,False,False,1.1309285256848052,0.29551454497746055,0.2604183538470079,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,43,N20_i00_Aheur_s43,Aheur,20.999999999965347,2,1.9005516930172133 0.044325096520901372 -0.084808062314613838 2.9987411652124991,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,4,,,1000,6,998,278608,4,True,-335.7262556446028,0.2737443548427603,,,0.006,278608,0.2737443548427603,0.2207998768833916,0.0012674783728348433,701,1,False,False,False,1.404676731698502,0.39515759803196626,0.2806037781770331,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,43,N20_i00_Aheur_s43,Aheur,20.999999999965347,2,1.9005516930172133 0.044325096520901372 -0.084808062314613838 2.9987411652124991,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,5,,,1000,4,999,263298,4,True,-335.8126716273988,0.1873283720467258,,,0.004,263298,0.1873283720467258,0.17601656294857015,0.0010104044891105493,380,1,False,False,False,0.8947516627642107,0.17581574145215237,0.1953790629593059,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,43,N20_i00_Aheur_s43,Aheur,20.999999999965347,2,1.9005516930172133 0.044325096520901372 -0.084808062314613838 2.9987411652124991,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,6,,,1000,5,1000,262436,4,True,-335.83968852002835,0.16031147941722235,,,0.005,262436,0.16031147941722235,0.16201561144604396,0.0009300335057610731,307,1,False,False,False,0.9569877123542376,0.19092735589905055,0.19846373516313992,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,43,N20_i00_Aheur_s43,Aheur,20.999999999965347,2,1.9005516930172133 0.044325096520901372 -0.084808062314613838 2.9987411652124991,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,7,,,1000,4,1000,32810,4,True,-336.01874200452,-0.018742005074455448,,,0.004,32810,-0.018742005074455448,0.06922480877658159,0.0003973777034046192,48,1,False,False,False,1.3160909138630728,0.2841593010797858,0.21515177872373484,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,43,N20_i00_Aheur_s43,Aheur,20.999999999965347,2,1.9005516930172133 0.044325096520901372 -0.084808062314613838 2.9987411652124991,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,8,,,1000,5,996,49200,4,True,-335.6193891927805,0.380610806665062,,,0.005,49200,0.380610806665062,0.27618122771931847,0.001585389168047774,1231,1,False,False,False,1.4961509032782003,0.46207729812057063,0.30817566403917485,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,0,88802fd9d289,43,N20_i00_Aheur_s43,Aheur,20.999999999965347,2,1.9005516930172133 0.044325096520901372 -0.084808062314613838 2.9987411652124991,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,9,,,1000,3,1000,131079,4,True,-335.87768678012884,0.12231321931673711,,,0.003,131079,0.12231321931673711,0.14232379106747484,0.0008169946906861623,227,1,False,False,False,1.1677697175654604,0.2592803121639978,0.2211740108336211,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,1,9f06c1dc6e9a,42,N20_i01_Aheur_s42,Aheur,20.99999999997685,2,2.5470571607990928 1.6819246629326174 2.8710914090557091 2.0099534611414791,-0.05194130964678845,1.6573123108875516,4845,2023-08-06,2026-08-05,0,,,1000,44,976,524549,4,True,-335.75152200778854,0.24847799184106933,,,0.044,524549,0.24847799184106933,0.1812689735750362,0.0008939668680901174,104,1,False,False,False,1.1356949653218313,0.22794551243358632,0.19982963679800667,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,1,9f06c1dc6e9a,42,N20_i01_Aheur_s42,Aheur,20.99999999997685,2,2.5470571607990928 1.6819246629326174 2.8710914090557091 2.0099534611414791,-0.05194130964678845,1.6573123108875516,4845,2023-08-06,2026-08-05,1,,,1000,66,980,720898,4,True,-335.78745722043436,0.21254277919524578,,,0.066,720898,0.21254277919524578,0.15958614867248122,0.0007870333610083906,64,1,False,False,False,1.0682793520524074,0.20023590474406666,0.18650169018177615,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,1,9f06c1dc6e9a,42,N20_i01_Aheur_s42,Aheur,20.99999999997685,2,2.5470571607990928 1.6819246629326174 2.8710914090557091 2.0099534611414791,-0.05194130964678845,1.6573123108875516,4845,2023-08-06,2026-08-05,2,,,1000,52,971,524295,4,True,-335.8159816983011,0.18401830132853492,,,0.052,524295,0.18401830132853492,0.14237486165112617,0.0007021522031862458,40,1,False,False,False,1.0830302274108257,0.1978268287764011,0.1817371517385533,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,1,9f06c1dc6e9a,42,N20_i01_Aheur_s42,Aheur,20.99999999997685,2,2.5470571607990928 1.6819246629326174 2.8710914090557091 2.0099534611414791,-0.05194130964678845,1.6573123108875516,4845,2023-08-06,2026-08-05,3,,,1000,43,966,532545,4,True,-335.64656651683026,0.35343348279934034,,,0.043,532545,0.35343348279934034,0.24459770785690702,0.0012062861201359732,297,1,False,False,False,0.8739054060810951,0.17315301866692617,0.1969927379656821,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,1,9f06c1dc6e9a,42,N20_i01_Aheur_s42,Aheur,20.99999999997685,2,2.5470571607990928 1.6819246629326174 2.8710914090557091 2.0099534611414791,-0.05194130964678845,1.6573123108875516,4845,2023-08-06,2026-08-05,4,,,1000,38,976,524609,4,True,-335.62595872649536,0.3740412731342271,,,0.038,524609,0.3740412731342271,0.25703217189817784,0.0012676093496778043,350,1,False,False,False,0.8594734112099981,0.17241916802534893,0.1994467377228328,0,0
e4a-v1,cpu_double,lightning_cpu,double,20,4,1,9f06c1dc6e9a,42,N20_i01_Aheur_s42,Aheur,20.99999999997685,2,2.5470571607990928 1.6819246629326174 2.8710914090557091 2.0099534611414791,-0.05194130964678845,1.6573123108875516,4845,2023-08-06,2026-08-05,5,,,1000,44,979,917506,4,True,-335.7546470374541,0.24535296217552738,,,0.044,917506,0.24535296217552738,0.17938337262643264,0.0008846676221063964,101,1,False,False,False,0.9665478400772939,0.17910183021010706,0.18426592334618888,0,0
