n_assets,treatment,control,pairs,skipped_zero_gap,skipped_no_feasible_shot,g_off_ratio_median,g_off_ratio_geomean,solution_part_geomean,denominator_part_geomean,solution_part_median,solution_part_p25,solution_part_p75,denominator_part_median,solution_part_below_1_rate
12,Amargin,Aheur,7,43,0,37.749791645454124,31.16133670229225,0.6508385132026436,47.878753439088385,0.9190144280005471,0.6857881117001425,0.977137885142835,49.97834492942116,0.7142857142857143
16,Amargin,Aheur,20,22,8,36.998519615837225,38.95015373600163,0.9305554301379191,41.8568872681005,1.0,0.6072853242026972,1.0935696044469274,36.998519615837225,0.35
20,Amargin,Aheur,46,4,0,26.630417586717968,24.521229996375062,0.6851504316351649,35.789556372099526,0.752836827068841,0.36294871164267906,1.0,41.448795098636225,0.6739130434782609
