n_assets,n_select,feasible_set_size,solution,rank,rank_ties,solution_index,f,f_star,delta_F,penalty_label,penalty,threshold,threshold_kind,threshold_binding_m,a_margin,a_margin_target,a_heur,E_A,E_A_star,abs_E_star,g_off,g_F,deflation_D,c_max_all_states,c_max_cardinality,c_max_proven,r_all,r_all_of_worst_feasible
8,2,28,rank_10,10,1,144,-0.007801302507254748,-0.25261168083239516,0.6360036898294753,2xAcrit,0.02143327680113738,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.09353440971180427,-0.3383447880369447,0.3383447880369447,0.7235529760795635,0.3849197453410667,0.531985574058008,5.018301991293662,8,True,0.9542978306372979,0.8812683165364595
8,2,28,median,15,1,12,0.13477892610017317,-0.25261168083239516,0.6360036898294753,2xAcrit,0.02143327680113738,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,0.04904581889562365,-0.3383447880369447,0.3383447880369447,1.1449581037739178,0.6091011941085359,0.531985574058008,5.018301991293662,8,True,0.9276803898238408,0.8812683165364595
8,2,28,worst_feasible,28,1,5,0.38339200899708015,-0.25261168083239516,0.6360036898294753,2xAcrit,0.02143327680113738,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,0.29765890179253063,-0.3383447880369447,0.3383447880369447,1.8797502202399186,1.0,0.531985574058008,5.018301991293662,8,True,0.8812683165364595,0.8812683165364595
8,2,28,published_qaoa,1,1,130,-0.25261168083239516,-0.25261168083239516,0.6360036898294753,2xAcrit,0.02143327680113738,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.3383447880369447,-0.3383447880369447,0.3383447880369447,0.0,0.0,0.531985574058008,5.018301991293662,8,True,1.0,0.8812683165364595
8,2,28,optimum,1,1,130,-0.25261168083239516,-0.25261168083239516,0.6360036898294753,5xAcrit,0.05358319200284345,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.46694444884376896,-0.46694444884376896,0.46694444884376896,0.0,0.0,0.7341851255123467,6.047099277748256,8,True,1.0,0.9023642277325922
8,2,28,rank_2,2,1,6,-0.15076860308166284,-0.25261168083239516,0.6360036898294753,5xAcrit,0.05358319200284345,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.36510137109303664,-0.46694444884376896,0.46694444884376896,0.2181053399454956,0.16012969638279675,0.7341851255123467,6.047099277748256,8,True,0.98436561343072,0.9023642277325922
8,2,28,rank_5,5,1,132,-0.1106168733586747,-0.25261168083239516,0.6360036898294753,5xAcrit,0.05358319200284345,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.3249496413700485,-0.46694444884376896,0.46694444884376896,0.3040935764957114,0.22326098062700228,0.7341851255123467,6.047099277748256,8,True,0.9782017417393039,0.9023642277325922
8,2,28,rank_10,10,1,144,-0.007801302507254748,-0.25261168083239516,0.6360036898294753,5xAcrit,0.05358319200284345,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.22213407051862855,-0.46694444884376896,0.46694444884376896,0.5242815905218084,0.3849197453410667,0.7341851255123467,6.047099277748256,8,True,0.962418063402651,0.9023642277325922
8,2,28,median,15,1,12,0.13477892610017317,-0.25261168083239516,0.6360036898294753,5xAcrit,0.05358319200284345,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.07955384191120063,-0.46694444884376896,0.46694444884376896,0.8296288945972289,0.6091011941085359,0.7341851255123467,6.047099277748256,8,True,0.9405299345242129,0.9023642277325922
8,2,28,worst_feasible,28,1,5,0.38339200899708015,-0.25261168083239516,0.6360036898294753,5xAcrit,0.05358319200284345,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,0.16905924098570635,-0.46694444884376896,0.46694444884376896,1.36205429019303,1.0,0.7341851255123467,6.047099277748256,8,True,0.9023642277325922,0.9023642277325922
8,2,28,published_qaoa,1,1,130,-0.25261168083239516,-0.25261168083239516,0.6360036898294753,5xAcrit,0.05358319200284345,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.46694444884376896,-0.46694444884376896,0.46694444884376896,0.0,0.0,0.7341851255123467,6.047099277748256,8,True,1.0,0.9023642277325922
8,2,28,optimum,1,1,130,-0.25261168083239516,-0.25261168083239516,0.6360036898294753,10xAcrit,0.1071663840056869,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.6812772168551428,-0.6812772168551428,0.6812772168551428,0.0,0.0,1.0711843779362447,7.761761421839247,8,True,1.0,0.9246712330659398
8,2,28,rank_2,2,1,6,-0.15076860308166284,-0.25261168083239516,0.6360036898294753,10xAcrit,0.1071663840056869,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.5794341391044104,-0.6812772168551428,0.6812772168551428,0.14948845379103115,0.16012969638279675,1.0711843779362447,7.761761421839247,8,True,0.9879376274219585,0.9246712330659398
8,2,28,rank_5,5,1,132,-0.1106168733586747,-0.25261168083239516,0.6360036898294753,10xAcrit,0.1071663840056869,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.5392824093814224,-0.6812772168551428,0.6812772168551428,0.20842441807930331,0.22326098062700228,1.0711843779362447,7.761761421839247,8,True,0.9831820256248788,0.9246712330659398
8,2,28,rank_10,10,1,144,-0.007801302507254748,-0.25261168083239516,0.6360036898294753,10xAcrit,0.1071663840056869,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.43646683853000234,-0.6812772168551428,0.6812772168551428,0.3593403276499021,0.3849197453410667,1.0711843779362447,7.761761421839247,8,True,0.9710044702148851,0.9246712330659398
8,2,28,median,15,1,12,0.13477892610017317,-0.25261168083239516,0.6360036898294753,10xAcrit,0.1071663840056869,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.2938866099225744,-0.6812772168551428,0.6812772168551428,0.5686240451732847,0.6091011941085359,1.0711843779362447,7.761761421839247,8,True,0.9541171581097403,0.9246712330659398
8,2,28,worst_feasible,28,1,5,0.38339200899708015,-0.25261168083239516,0.6360036898294753,10xAcrit,0.1071663840056869,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.04527352702566745,-0.6812772168551428,0.6812772168551428,0.9335461014905864,1.0,1.0711843779362447,7.761761421839247,8,True,0.9246712330659398,0.9246712330659398
8,2,28,published_qaoa,1,1,130,-0.25261168083239516,-0.25261168083239516,0.6360036898294753,10xAcrit,0.1071663840056869,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.6812772168551428,-0.6812772168551428,0.6812772168551428,0.0,0.0,1.0711843779362447,7.761761421839247,8,True,1.0,0.9246712330659398
8,2,28,optimum,1,1,130,-0.25261168083239516,-0.25261168083239516,0.6360036898294753,Aheur,8.999999999986137,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-36.252611680776944,-36.252611680776944,36.252611680776944,0.0,0.0,57.0006310663024,292.3324371332136,8,True,1.0,0.9980644168317302
8,2,28,rank_2,2,1,6,-0.15076860308166284,-0.25261168083239516,0.6360036898294753,Aheur,8.999999999986137,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-36.150768603026215,-36.252611680776944,36.252611680776944,0.002809261816707537,0.16012969638279675,57.0006310663024,292.3324371332136,8,True,0.9996900556549413,0.9980644168317302
8,2,28,rank_5,5,1,132,-0.1106168733586747,-0.25261168083239516,0.6360036898294753,Aheur,8.999999999986137,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-36.11061687330322,-36.252611680776944,36.252611680776944,0.003916815944849944,0.22326098062700228,57.0006310663024,292.3324371332136,8,True,0.999567859803767,0.9980644168317302
8,2,28,rank_10,10,1,144,-0.007801302507254748,-0.25261168083239516,0.6360036898294753,Aheur,8.999999999986137,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-36.0078013024518,-36.252611680776944,36.252611680776944,0.006752903224761372,0.3849197453410667,57.0006310663024,292.3324371332136,8,True,0.9992549558197831,0.9980644168317302
8,2,28,median,15,1,12,0.13477892610017317,-0.25261168083239516,0.6360036898294753,Aheur,8.999999999986137,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-35.865221073844374,-36.252611680776944,36.252611680776944,0.010685867554694917,0.6091011941085359,57.0006310663024,292.3324371332136,8,True,0.9988210339809105,0.9980644168317302
8,2,28,worst_feasible,28,1,5,0.38339200899708015,-0.25261168083239516,0.6360036898294753,Aheur,8.999999999986137,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-35.61660799094747,-36.252611680776944,36.252611680776944,0.01754366541726201,1.0,57.0006310663024,292.3324371332136,8,True,0.9980644168317302,0.9980644168317302
8,2,28,published_qaoa,1,1,130,-0.25261168083239516,-0.25261168083239516,0.6360036898294753,Aheur,8.999999999986137,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-36.252611680776944,-36.252611680776944,36.252611680776944,0.0,0.0,57.0006310663024,292.3324371332136,8,True,1.0,0.9980644168317302
8,2,28,optimum,1,1,130,-0.25261168083239516,-0.25261168083239516,0.6360036898294753,Amargin,0.17759388197785167,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.9629872087438018,-0.9629872087438018,0.9629872087438018,0.0,0.0,1.5141220469994396,10.015441356948521,8,True,1.0,0.9420678755594412
8,2,28,rank_2,2,1,6,-0.15076860308166284,-0.25261168083239516,0.6360036898294753,Amargin,0.17759388197785167,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.8611441309930695,-0.9629872087438018,0.9629872087438018,0.10575745640856916,0.16012969638279675,1.5141220469994396,10.015441356948521,8,True,0.990723346502523,0.9420678755594412
8,2,28,rank_5,5,1,132,-0.1106168733586747,-0.25261168083239516,0.6360036898294753,Amargin,0.17759388197785167,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.8209924012700813,-0.9629872087438018,0.9629872087438018,0.14745243361949734,0.22326098062700228,1.5141220469994396,10.015441356948521,8,True,0.9870660170875953,0.9420678755594412
8,2,28,rank_10,10,1,144,-0.007801302507254748,-0.25261168083239516,0.6360036898294753,Amargin,0.17759388197785167,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.7181768304186614,-0.9629872087438018,0.9629872087438018,0.2542197612826974,0.3849197453410667,1.5141220469994396,10.015441356948521,8,True,0.9777007814132731,0.9420678755594412
8,2,28,median,15,1,12,0.13477892610017317,-0.25261168083239516,0.6360036898294753,Amargin,0.17759388197785167,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.5755966018112335,-0.9629872087438018,0.9629872087438018,0.40228011692690274,0.6091011941085359,1.5141220469994396,10.015441356948521,8,True,0.9647134738260112,0.9420678755594412
8,2,28,worst_feasible,28,1,5,0.38339200899708015,-0.25261168083239516,0.6360036898294753,Amargin,0.17759388197785167,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.32698351891432653,-0.9629872087438018,0.9629872087438018,0.660448741223811,1.0,1.5141220469994396,10.015441356948521,8,True,0.9420678755594412,0.9420678755594412
8,2,28,published_qaoa,1,1,130,-0.25261168083239516,-0.25261168083239516,0.6360036898294753,Amargin,0.17759388197785167,0.01071663840056869,"A_crit (exact, all states)",1,0.17759388197785167,-0.08573543725511219,8.999999999986137,-0.9629872087438018,-0.9629872087438018,0.9629872087438018,0.0,0.0,1.5141220469994396,10.015441356948521,8,True,1.0,0.9420678755594412
12,2,66,optimum,1,1,1028,-0.25261168083239516,-0.25261168083239516,0.6490147388383165,1.1xAcrit,0.01178830224062556,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.2997648897948974,-0.2997648897948974,0.2997648897948974,0.0,0.0,0.4618768601949659,10.40777210932148,12,True,1.0,0.9393871121909851
12,2,66,rank_2,2,1,6,-0.19909386996995387,-0.25261168083239516,0.6490147388383165,1.1xAcrit,0.01178830224062556,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.24624707893245612,-0.2997648897948974,0.2997648897948974,0.17853261901038106,0.08246008551089888,0.4618768601949659,10.40777210932148,12,True,0.9950018560882061,0.9393871121909851
12,2,66,rank_5,5,1,260,-0.11710947655384518,-0.25261168083239516,0.6490147388383165,1.1xAcrit,0.01178830224062556,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.16426268551634743,-0.2997648897948974,0.2997648897948974,0.4520282691253874,0.20878139766299897,0.4618768601949659,10.40777210932148,12,True,0.9873451565668433,0.9393871121909851
12,2,66,rank_10,10,1,36,-0.06798763830809368,-0.25261168083239516,0.6490147388383165,1.1xAcrit,0.01178830224062556,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.11514084727059593,-0.2997648897948974,0.2997648897948974,0.6158961533174327,0.2844681815004132,0.4618768601949659,10.40777210932148,12,True,0.982757562029481,0.9393871121909851
12,2,66,rank_50,50,1,72,0.22495747975088365,-0.25261168083239516,0.6490147388383165,1.1xAcrit,0.01178830224062556,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,0.1778042707883814,-0.2997648897948974,0.2997648897948974,1.593145751358797,0.735837157470551,0.4618768601949659,10.40777210932148,12,True,0.955398784928533,0.9393871121909851
12,2,66,median,34,1,2560,0.1577108972711171,-0.25261168083239516,0.6490147388383165,1.1xAcrit,0.01178830224062556,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,0.11055768830861484,-0.2997648897948974,0.2997648897948974,1.3688146680028461,0.6322238210459692,0.4618768601949659,10.40777210932148,12,True,0.9616790884647539,0.9393871121909851
12,2,66,worst_feasible,66,1,144,0.39640305800592135,-0.25261168083239516,0.6490147388383165,1.1xAcrit,0.01178830224062556,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,0.3492498490434191,-0.2997648897948974,0.2997648897948974,2.1650792368725367,1.0,0.4618768601949659,10.40777210932148,12,True,0.9393871121909851,0.9393871121909851
12,2,66,published_qaoa,1,1,1028,-0.25261168083239516,-0.25261168083239516,0.6490147388383165,1.1xAcrit,0.01178830224062556,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.2997648897948974,-0.2997648897948974,0.2997648897948974,0.0,0.0,0.4618768601949659,10.40777210932148,12,True,1.0,0.9393871121909851
12,2,66,optimum,1,1,1028,-0.25261168083239516,-0.25261168083239516,0.6490147388383165,2xAcrit,0.02143327680113738,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.3383447880369447,-0.3383447880369447,0.3383447880369447,0.0,0.0,0.5213206538923203,11.333689667130614,12,True,1.0,0.9443957485448494
12,2,66,rank_2,2,1,6,-0.19909386996995387,-0.25261168083239516,0.6490147388383165,2xAcrit,0.02143327680113738,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.2848269771745034,-0.3383447880369447,0.3383447880369447,0.15817536653349465,0.08246008551089888,0.5213206538923203,11.333689667130614,12,True,0.9954148686702388,0.9443957485448494
12,2,66,rank_5,5,1,260,-0.11710947655384518,-0.25261168083239516,0.6490147388383165,2xAcrit,0.02143327680113738,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.2028425837583947,-0.3383447880369447,0.3383447880369447,0.4004855670002346,0.20878139766299897,0.5213206538923203,11.333689667130614,12,True,0.9883908666651888,0.9443957485448494
12,2,66,rank_10,10,1,36,-0.06798763830809368,-0.25261168083239516,0.6490147388383165,2xAcrit,0.02143327680113738,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.1537207455126432,-0.3383447880369447,0.3383447880369447,0.5456683509016901,0.2844681815004132,0.5213206538923203,11.333689667130614,12,True,0.9841823597048617,0.9443957485448494
12,2,66,rank_50,50,1,72,0.22495747975088365,-0.25261168083239516,0.6490147388383165,2xAcrit,0.02143327680113738,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,0.13922437254633413,-0.3383447880369447,0.3383447880369447,1.4114866771085945,0.735837157470551,0.5213206538923203,11.333689667130614,12,True,0.9590843256659644,0.9443957485448494
12,2,66,median,34,1,2560,0.1577108972711171,-0.25261168083239516,0.6490147388383165,2xAcrit,0.02143327680113738,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,0.07197779006656757,-0.3383447880369447,0.3383447880369447,1.2127350342358698,0.6322238210459692,0.5213206538923203,11.333689667130614,12,True,0.9648456676786239,0.9443957485448494
12,2,66,worst_feasible,66,1,144,0.39640305800592135,-0.25261168083239516,0.6490147388383165,2xAcrit,0.02143327680113738,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,0.31066995080137183,-0.3383447880369447,0.3383447880369447,1.918205220786345,1.0,0.5213206538923203,11.333689667130614,12,True,0.9443957485448494,0.9443957485448494
12,2,66,published_qaoa,1,1,1028,-0.25261168083239516,-0.25261168083239516,0.6490147388383165,2xAcrit,0.02143327680113738,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.3383447880369447,-0.3383447880369447,0.3383447880369447,0.0,0.0,0.5213206538923203,11.333689667130614,12,True,1.0,0.9443957485448494
12,2,66,optimum,1,1,1028,-0.25261168083239516,-0.25261168083239516,0.6490147388383165,5xAcrit,0.05358319200284345,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.46694444884376896,-0.46694444884376896,0.46694444884376896,0.0,0.0,0.719466632883502,14.420081526494396,12,True,1.0,0.9564040030618961
12,2,66,rank_2,2,1,6,-0.19909386996995387,-0.25261168083239516,0.6490147388383165,5xAcrit,0.05358319200284345,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.41342663798132767,-0.46694444884376896,0.46694444884376896,0.11461280029125555,0.08246008551089888,0.719466632883502,14.420081526494396,12,True,0.9964050703645511,0.9564040030618961
12,2,66,rank_5,5,1,260,-0.11710947655384518,-0.25261168083239516,0.6490147388383165,5xAcrit,0.05358319200284345,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.331442244565219,-0.46694444884376896,0.46694444884376896,0.29018913194936924,0.20878139766299897,0.719466632883502,14.420081526494396,12,True,0.9908979668267508,0.9564040030618961
12,2,66,rank_10,10,1,36,-0.06798763830809368,-0.25261168083239516,0.6490147388383165,5xAcrit,0.05358319200284345,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.2823204063194675,-0.46694444884376896,0.46694444884376896,0.3953875947801947,0.2844681815004132,0.719466632883502,14.420081526494396,12,True,0.9875983260303199,0.9564040030618961
12,2,66,rank_50,50,1,72,0.22495747975088365,-0.25261168083239516,0.6490147388383165,5xAcrit,0.05358319200284345,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,0.010624711739509851,-0.46694444884376896,0.46694444884376896,1.0227536953610186,0.735837157470551,0.719466632883502,14.420081526494396,12,True,0.9679204455359708,0.9564040030618961
12,2,66,median,34,1,2560,0.1577108972711171,-0.25261168083239516,0.6490147388383165,5xAcrit,0.05358319200284345,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.05662187074025671,-0.46694444884376896,0.46694444884376896,0.8787395997950896,0.6322238210459692,0.719466632883502,14.420081526494396,12,True,0.9724375722334835,0.9564040030618961
12,2,66,worst_feasible,66,1,144,0.39640305800592135,-0.25261168083239516,0.6490147388383165,5xAcrit,0.05358319200284345,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,0.18207028999454755,-0.46694444884376896,0.46694444884376896,1.3899185233819213,1.0,0.719466632883502,14.420081526494396,12,True,0.9564040030618961,0.9564040030618961
12,2,66,published_qaoa,1,1,1028,-0.25261168083239516,-0.25261168083239516,0.6490147388383165,5xAcrit,0.05358319200284345,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.46694444884376896,-0.46694444884376896,0.46694444884376896,0.0,0.0,0.719466632883502,14.420081526494396,12,True,1.0,0.9564040030618961
12,2,66,optimum,1,1,1028,-0.25261168083239516,-0.25261168083239516,0.6490147388383165,10xAcrit,0.1071663840056869,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.6812772168551428,-0.6812772168551428,0.6812772168551428,0.0,0.0,1.0497099312021378,19.564067958767367,12,True,1.0,0.9679425204555268
12,2,66,rank_2,2,1,6,-0.19909386996995387,-0.25261168083239516,0.6490147388383165,10xAcrit,0.1071663840056869,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.6277594059927014,-0.6812772168551428,0.6812772168551428,0.07855511609427644,0.08246008551089888,1.0497099312021378,19.564067958767367,12,True,0.9973565374954988,0.9679425204555268
12,2,66,rank_5,5,1,260,-0.11710947655384518,-0.25261168083239516,0.6490147388383165,10xAcrit,0.1071663840056869,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.5457750125765928,-0.6812772168551428,0.6812772168551428,0.19889437210896965,0.20878139766299897,1.0497099312021378,19.564067958767367,12,True,0.9933069946151518,0.9679425204555268
12,2,66,rank_10,10,1,36,-0.06798763830809368,-0.25261168083239516,0.6490147388383165,10xAcrit,0.1071663840056869,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.4966531743308413,-0.6812772168551428,0.6812772168551428,0.27099694215014,0.2844681815004132,1.0497099312021378,19.564067958767367,12,True,0.990880667090497,0.9679425204555268
12,2,66,rank_50,50,1,72,0.22495747975088365,-0.25261168083239516,0.6490147388383165,10xAcrit,0.1071663840056869,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.20370805627186395,-0.6812772168551428,0.6812772168551428,0.7009909457823869,0.735837157470551,1.0497099312021378,19.564067958767367,12,True,0.9764109153763245,0.9679425204555268
12,2,66,median,34,1,2560,0.1577108972711171,-0.25261168083239516,0.6490147388383165,10xAcrit,0.1071663840056869,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.2709546387516305,-0.6812772168551428,0.6812772168551428,0.6022843094586524,0.6322238210459692,1.0497099312021378,19.564067958767367,12,True,0.9797324977892901,0.9679425204555268
12,2,66,worst_feasible,66,1,144,0.39640305800592135,-0.25261168083239516,0.6490147388383165,10xAcrit,0.1071663840056869,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.032262478016826246,-0.6812772168551428,0.6812772168551428,0.9526441260346945,1.0,1.0497099312021378,19.564067958767367,12,True,0.9679425204555268,0.9679425204555268
12,2,66,published_qaoa,1,1,1028,-0.25261168083239516,-0.25261168083239516,0.6490147388383165,10xAcrit,0.1071663840056869,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.6812772168551428,-0.6812772168551428,0.6812772168551428,0.0,0.0,1.0497099312021378,19.564067958767367,12,True,1.0,0.9679425204555268
12,2,66,optimum,1,1,1028,-0.25261168083239516,-0.25261168083239516,0.6490147388383165,Aheur,12.999999999979208,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-52.252611680749226,-52.252611680749226,52.252611680749226,0.0,0.0,80.51067033435503,1257.2760950922252,12,True,1.0,0.9995043905983263
12,2,66,rank_2,2,1,6,-0.19909386996995387,-0.25261168083239516,0.6490147388383165,Aheur,12.999999999979208,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-52.19909386988679,-52.252611680749226,52.252611680749226,0.0010242131281288315,0.08246008551089888,80.51067033435503,1257.2760950922252,12,True,0.9999591320063581,0.9995043905983263
12,2,66,rank_5,5,1,260,-0.11710947655384518,-0.25261168083239516,0.6490147388383165,Aheur,12.999999999979208,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-52.117109476470674,-52.252611680749226,52.252611680749226,0.0025932140025159995,0.20878139766299897,80.51067033435503,1257.2760950922252,12,True,0.9998965259764236,0.9995043905983263
12,2,66,rank_10,10,1,36,-0.06798763830809368,-0.25261168083239516,0.6490147388383165,Aheur,12.999999999979208,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-52.06798763822493,-52.252611680749226,52.252611680749226,0.003533297888578461,0.2844681815004132,80.51067033435503,1257.2760950922252,12,True,0.9998590148947714,0.9995043905983263
12,2,66,rank_50,50,1,72,0.22495747975088365,-0.25261168083239516,0.6490147388383165,Aheur,12.999999999979208,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-51.77504252016595,-52.252611680749226,52.252611680749226,0.009139622790552757,0.735837157470551,80.51067033435503,1257.2760950922252,12,True,0.9996353121866568,0.9995043905983263
12,2,66,median,34,1,2560,0.1577108972711171,-0.25261168083239516,0.6490147388383165,Aheur,12.999999999979208,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-51.842289102645715,-52.252611680749226,52.252611680749226,0.007852671185327226,0.6322238210459692,80.51067033435503,1257.2760950922252,12,True,0.9996866639303276,0.9995043905983263
12,2,66,worst_feasible,66,1,144,0.39640305800592135,-0.25261168083239516,0.6490147388383165,Aheur,12.999999999979208,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-51.60359694191091,-52.252611680749226,52.252611680749226,0.012420713873665092,1.0,80.51067033435503,1257.2760950922252,12,True,0.9995043905983263,0.9995043905983263
