spec_version,run_id,n_assets,n_select,instance,instance_digest,penalty_label,penalty,a_crit,a_over_crit,a_margin,a_heur,qaoa_seed,backend,precision,p_layers,steps,optimizer,stepsize,f_star,delta_F,feasible_set_size,data_start,data_end,status,error,shots,feasible_shots,distinct_shots,best_all_index,best_all_cardinality,best_all_feasible,best_all_E,best_all_f,energy_no_offset_solver,best_shot_scorer_agrees,feasible_shot_fraction,best_feasible_index,f_best_feasible,g_F,g_off,rank_best_feasible,rank_ties,is_optimal,within_tau_main,within_tau_alt,sharpe_best_feasible,return_best_feasible,volatility_best_feasible,shots_within_tau_main,shots_optimal,sharpe_optimum,deflation_D,abs_E_star,final_probs_sum,final_P_F,final_P_opt,final_P_tau_main,final_P_tau_alt,final_expected_f,final_expected_violation,final_Q_tau_main_10,final_Q_opt_10,final_Q_tau_main_100,final_Q_opt_100,final_Q_tau_main_1000,final_Q_opt_1000,final_Q_tau_main_10000,final_Q_opt_10000,initial_probs_sum,initial_P_F,initial_P_opt,initial_P_tau_main,initial_P_tau_alt,initial_expected_f,initial_expected_violation,initial_Q_tau_main_10,initial_Q_opt_10,initial_Q_tau_main_100,initial_Q_opt_100,initial_Q_tau_main_1000,initial_Q_opt_1000,initial_Q_tau_main_10000,initial_Q_opt_10000,hamiltonian_scale,final_expectation,expectation_at_final_angles,best_expectation,best_expectation_step,best_expectation_by_50,best_expectation_by_100,objective_evaluations,gradient_evaluations,initial_angles,final_angles,optimisation_seconds,sampling_seconds,state_seconds,runtime_s,evaluation_seconds
e1-v2,N12_i06_Amargin_s46,12,2,6,61cd771b698a,Amargin,0.2057941534817785,0.009741087641196466,21.12640405897236,0.2057941534817785,12.999999999970633,46,lightning_gpu,single,2,50,adam_0.1,0.1,-0.22907386046598255,0.9356720753834745,66,2020-08-05,2023-08-05,ok,,1000,391,211,260,2,True,-1.0522504743930967,-0.22907386046598255,-1.0522504743930967,True,0.391,260,-0.22907386046598255,0.0,0.0,1,1,True,True,True,1.5295440787155172,0.36205644854371866,0.23605494837842605,25,10,1.5295440787155172,1.1245932224298174,1.0522504743930967,0.9999997428484679,0.38903824356384575,0.010741489008069038,0.03459290228784084,0.042784348130226135,0.13592509830698196,1.2118443688536722,0.2967578800614191,0.10236877063245453,0.9704165551230611,0.660390729772537,0.9999999999999994,0.9999795922387141,1.0,1.0,1.0000001819682032,0.13117242651060224,0.0022292360663414,0.0068040816113352776,0.008767739171162248,2.704245598400317,21.54846237138257,0.06599487080871314,0.022070057667234244,0.4947659497785388,0.20002311957221852,0.9989162574594456,0.8926568441294157,1.0,0.9999999997968843,1.479874341781569,-4.0569987297058105,-4.08966064453125,-4.148198127746582,40,-4.148198127746582,-4.148198127746582,50,50,2.8450397427097829 0.24261512621431053 0.85630314278475539 1.9536009066557216,0.92469060778289081 -1.5512959076859456 1.6048795818743236 0.57125659738970669,10.175404731184244,0.02867284882813692,0.07525571715086699,10.204077580012381,0.0012946128845214844
e1-v2,N12_i07_Aheur_s42,12,2,7,6ae2087493d3,Aheur,12.99999999997724,0.015504896736042884,838.4447972334618,0.23431437453905055,12.99999999997724,42,lightning_gpu,single,2,50,adam_0.1,0.1,-0.13923445042826238,1.2812427649455675,66,2020-08-05,2023-08-05,ok,,1000,202,634,2056,2,True,-52.13923445033722,-0.13923445042826238,-52.13923445033721,True,0.202,2056,-0.13923445042826238,0.0,0.0,1,1,True,True,True,1.8641521318988898,0.33265274035175607,0.1779107695539436,3,3,1.8641521318988898,40.69426643946927,52.13923445033722,0.9999996058904799,0.1809660813305527,0.002562855137512088,0.002562855137512088,0.005118642933666706,2.7450531309532162,12.899519496011635,0.025334992162224013,0.025334992162224013,0.22633358546562088,0.22633358546562088,0.9231688308369276,0.9231688308369276,0.9999999999928324,0.9999999999928324,0.9999989323068803,0.11435261450242251,0.0016827903455123305,0.0016827903455123305,0.0033608918311074376,3.4493597130459417,17.528326300020126,0.01670104335963829,0.01670104335963829,0.15500180080936865,0.15500180080936865,0.814408605886092,0.814408605886092,0.9999999515182441,0.9999999515182441,52.865057111604386,-1.5263171195983887,-1.52619206905365,-1.527029275894165,45,-1.527029275894165,-1.527029275894165,50,50,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,2.255430158226253 1.3963589840119479 2.7968784869365892 2.0846580598880919,10.114957763813436,0.03081036824733019,0.08272725529968739,10.145768132060766,0.0012456504628062248
e1-v2,N12_i07_Aheur_s43,12,2,7,6ae2087493d3,Aheur,12.99999999997724,0.015504896736042884,838.4447972334618,0.23431437453905055,12.99999999997724,43,lightning_gpu,single,2,50,adam_0.1,0.1,-0.13923445042826238,1.2812427649455675,66,2020-08-05,2023-08-05,ok,,1000,4,836,516,2,True,-51.95118464079505,0.04881535911390866,-51.95118464079505,True,0.004,516,0.04881535911390866,0.14677141185664386,0.0036066852826788062,11,1,False,False,False,1.5399036841986828,0.3151622250820685,0.20401420446341004,0,0,1.8641521318988898,40.69426643946927,52.13923445033722,0.9999994230038283,0.009926831146003678,0.00014967122115194798,0.00014967122115194798,0.0002995088434545323,3.5718086295324083,15.573470911378536,0.0014957045474069952,0.0014957045474069952,0.014856775011400702,0.014856775011400702,0.13901863911585333,0.13901863911585333,0.7761601034149874,0.7761601034149874,0.9999995839700659,0.22233241144567728,0.0033687071409076452,0.0033687071409076452,0.006736361887305975,4.169732202987495,21.837936270663704,0.033180963469507274,0.033180963469507274,0.28640478344702447,0.28640478344702447,0.9657611395666148,0.9657611395666148,0.9999999999999978,0.9999999999999978,52.865057111604386,-0.85307377576828,-0.8530031442642212,-0.854871392250061,44,-0.854871392250061,-0.854871392250061,50,50,2.0492585716432195 0.13752423515278736 0.062924802978478217 2.6364640840167701,1.8321425661780195 0.00056689943572355364 -0.045058144109813333 2.9835170475950403,10.12052382901311,0.02844529040157795,0.08010889682918787,10.148969119414687,0.0012606754899024963
e1-v2,N12_i07_Aheur_s44,12,2,7,6ae2087493d3,Aheur,12.99999999997724,0.015504896736042884,838.4447972334618,0.23431437453905055,12.99999999997724,44,lightning_gpu,single,2,50,adam_0.1,0.1,-0.13923445042826238,1.2812427649455675,66,2020-08-05,2023-08-05,ok,,1000,513,248,2056,2,True,-52.13923445033722,-0.13923445042826238,-52.13923445033721,True,0.513,2056,-0.13923445042826238,0.0,0.0,1,1,True,True,True,1.8641521318988898,0.33265274035175607,0.1779107695539436,8,8,1.8641521318988898,40.69426643946927,52.13923445033722,0.9999999554765835,0.5030493917874992,0.0077081769704818726,0.0077081769704818726,0.01541551249101758,0.38422042012712865,0.6095221872818257,0.0744622741922939,0.0744622741922939,0.5387448192731223,0.5387448192731223,0.9995640742021964,0.9995640742021964,1.0,1.0,1.0000009120558389,0.11907374043948948,0.001827228581532836,0.001827228581532836,0.003657167428173125,2.440775240058197,11.7531634281695,0.018122771168762264,0.018122771168762264,0.16714023472985973,0.16714023472985973,0.8394098802193183,0.8394098802193183,0.9999999885925593,0.9999999885925593,52.865057111604386,-4.59713888168335,-4.593067169189453,-4.59713888168335,49,-4.59713888168335,-4.59713888168335,50,50,0.38505090477492371 0.8108861395016167 1.274766337564649 3.0447811714676671,0.28606104732552551 0.84827105678257253 0.43969912360857921 3.3378686001670399,10.17149970214814,0.031199250370264053,0.0838581882417202,10.202698952518404,0.0012520067393779755
e1-v2,N12_i07_Aheur_s45,12,2,7,6ae2087493d3,Aheur,12.99999999997724,0.015504896736042884,838.4447972334618,0.23431437453905055,12.99999999997724,45,lightning_gpu,single,2,50,adam_0.1,0.1,-0.13923445042826238,1.2812427649455675,66,2020-08-05,2023-08-05,ok,,1000,136,558,2052,2,True,-52.11948600146156,-0.11948600155259848,-52.11948600146155,True,0.136,2052,-0.11948600155259848,0.015413510550830622,0.00037876369079554404,2,1,False,False,True,1.7581920160579434,0.30022405873611896,0.17018849818634238,0,0,1.8641521318988898,40.69426643946927,52.13923445033722,0.9999998389091047,0.13732326065655798,0.002436226699501276,0.002436226699501276,0.004886311246082187,2.244617610336517,10.613470730076187,0.024096910734377253,0.024096910734377253,0.21644961592665557,0.21644961592665557,0.9127693159296377,0.9127693159296377,0.9999999999744911,0.9999999999744911,1.0000004732746675,0.06853875052183867,0.001053283573128283,0.001053283573128283,0.0021074936958029866,4.6312182703944496,24.686912876538372,0.010483052412630922,0.010483052412630922,0.10002101561027599,0.10002101561027599,0.6514029701253037,0.6514029701253037,0.9999735005521452,0.9999735005521452,52.865057111604386,-2.091874122619629,-2.0978188514709473,-2.114349603652954,46,-2.114349603652954,-2.114349603652954,50,50,1.8005430614133757 1.660303899153966 2.3990779832738145 2.5500080338093531,1.6030526259914886 2.5013224852772176 2.66443713708962 2.4423199456467386,10.176418113522232,0.028758607804775238,0.0752978390082717,10.205176721327007,0.001298690214753151
e1-v2,N12_i07_Aheur_s46,12,2,7,6ae2087493d3,Aheur,12.99999999997724,0.015504896736042884,838.4447972334618,0.23431437453905055,12.99999999997724,46,lightning_gpu,single,2,50,adam_0.1,0.1,-0.13923445042826238,1.2812427649455675,66,2020-08-05,2023-08-05,ok,,1000,316,312,2056,2,True,-52.13923445033722,-0.13923445042826238,-52.13923445033721,True,0.316,2056,-0.13923445042826238,0.0,0.0,1,1,True,True,True,1.8641521318988898,0.33265274035175607,0.1779107695539436,7,7,1.8641521318988898,40.69426643946927,52.13923445033722,1.000000065584011,0.30014075012877584,0.004515489097684622,0.004515489097684622,0.009029543492943048,0.43809247858117145,1.6243092543764241,0.044248318567283174,0.044248318567283174,0.36400938450549236,0.36400938450549236,0.9891730265041736,0.9891730265041736,1.0,1.0,1.000000340965471,0.011583622923353687,0.0001719597348710522,0.0001719597348710522,0.0003445120819378644,5.2209444988336795,28.41639919857107,0.0017182673019432437,0.0017182673019432437,0.017050420049460224,0.017050420049460224,0.1579993743109378,0.1579993743109378,0.8208882231607741,0.8208882231607741,52.865057111604386,-4.331643581390381,-4.342504501342773,-4.331643581390381,49,-4.331643581390381,-4.331643581390381,50,50,2.8450397427097829 0.24261512621431053 0.85630314278475539 1.9536009066557216,1.8863391648402486 -2.0506979306462521 1.5697562879847486 1.9553634498841614,10.217451952397823,0.02891160547733307,0.07558551616966724,10.246363557875156,0.0013708174228668213
e1-v2,N12_i07_Amargin_s42,12,2,7,6ae2087493d3,Amargin,0.23431437453905055,0.015504896736042884,15.112282173047971,0.23431437453905055,12.99999999997724,42,lightning_gpu,single,2,50,adam_0.1,0.1,-0.13923445042826238,1.2812427649455675,66,2020-08-05,2023-08-05,ok,,1000,262,147,2056,2,True,-1.0764919485844646,-0.13923445042826238,-1.0764919485844644,True,0.262,2056,-0.13923445042826238,0.0,0.0,1,1,True,True,True,1.8641521318988898,0.33265274035175607,0.1779107695539436,5,5,1.8641521318988898,0.8401935823849889,1.0764919485844646,1.000000011553471,0.2897971604252234,0.007549580652266741,0.007549580652266741,0.015176977962255478,0.15538640988106442,1.411316762155173,0.07298193856501578,0.07298193856501578,0.5313140254131656,0.5313140254131656,0.9994885306958168,0.9994885306958168,1.0,1.0,0.9999992856040336,0.23269648476389193,0.0012992795091122389,0.0012992795091122389,0.0028214388294145465,2.849499323264843,12.863038391268795,0.012917091969572247,0.012917091969572247,0.12191548413849795,0.12191548413849795,0.7275020818060368,0.7275020818060368,0.99999774247854,0.99999774247854,1.802314609851623,-4.478185176849365,-4.487058162689209,-4.478185176849365,49,-4.478185176849365,-4.478185176849365,50,50,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,0.48139066981444362 0.65172668128326428 2.1103999777137443 1.4517211620662973,10.166028225794435,0.031149139627814293,0.07906258758157492,10.197177365422249,0.001232188194990158
e1-v2,N12_i07_Amargin_s43,12,2,7,6ae2087493d3,Amargin,0.23431437453905055,0.015504896736042884,15.112282173047971,0.23431437453905055,12.99999999997724,43,lightning_gpu,single,2,50,adam_0.1,0.1,-0.13923445042826238,1.2812427649455675,66,2020-08-05,2023-08-05,ok,,1000,17,835,2304,2,True,-0.9041068128252465,0.033150685330955665,-0.9041068128252465,True,0.017,2304,0.033150685330955665,0.1345452559621218,0.16013601958277185,8,1,False,False,False,1.7255683478074466,0.3821696149491062,0.22089511286726515,0,0,1.8641521318988898,0.8401935823849889,1.0764919485844646,0.9999986785260697,0.01871122748707421,0.0003729845047928393,0.0003729845047928393,0.0007495067256968468,3.234605731168455,14.332860589728412,0.0037235909856672134,0.0037235909856672134,0.03661813419212845,0.03661813419212845,0.31137200972555557,0.31137200972555557,0.9760201361762846,0.9760201361762846,0.9999998985740604,0.14502904063556343,0.004237812478095293,0.004237812478095293,0.008491627406328917,3.3502224626633224,16.149335391650084,0.04157903278907482,0.04157903278907482,0.3460221166037263,0.3460221166037263,0.9856902972145077,0.9856902972145077,1.0,1.0,1.802314609851623,-1.0980873107910156,-1.0986822843551636,-1.098935604095459,47,-1.098935604095459,-1.098935604095459,50,50,2.0492585716432195 0.13752423515278736 0.062924802978478217 2.6364640840167701,2.2018016127320439 -0.057444044971737572 0.08745258547786855 2.7708108180878095,10.0711312238127,0.028954421170055866,0.07909589353948832,10.100085644982755,0.001355237327516079
e1-v2,N12_i07_Amargin_s44,12,2,7,6ae2087493d3,Amargin,0.23431437453905055,0.015504896736042884,15.112282173047971,0.23431437453905055,12.99999999997724,44,lightning_gpu,single,2,50,adam_0.1,0.1,-0.13923445042826238,1.2812427649455675,66,2020-08-05,2023-08-05,ok,,1000,358,99,2056,2,True,-1.0764919485844646,-0.13923445042826238,-1.0764919485844644,True,0.358,2056,-0.13923445042826238,0.0,0.0,1,1,True,True,True,1.8641521318988898,0.33265274035175607,0.1779107695539436,11,11,1.8641521318988898,0.8401935823849889,1.0764919485844646,0.9999997937402647,0.34770071087405086,0.0116606205701828,0.0116606205701828,0.023373369127511978,0.10760811413443258,1.0573892333854653,0.11067398325952293,0.11067398325952293,0.6905361134982473,0.6905361134982473,0.9999919443654736,0.9999919443654736,1.0,1.0,1.0000013664975995,0.12382557487580925,0.0026563983410596848,0.0026563983410596848,0.005427300231531262,2.5923698227312046,12.236230344191426,0.02624868201036279,0.02624868201036279,0.23355572414582437,0.23355572414582437,0.9300470795255829,0.9300470795255829,0.9999999999971941,0.9999999999971941,1.802314609851623,-4.5611066818237305,-4.55958366394043,-4.561254024505615,48,-4.561254024505615,-4.561254024505615,50,50,0.38505090477492371 0.8108861395016167 1.274766337564649 3.0447811714676671,0.35188668510051552 1.0706236967696254 0.48190351593738551 3.4110494610840765,10.24300257395953,0.030665716156363487,0.08227816503494978,10.273668290115893,0.001241910271346569
e1-v2,N12_i07_Amargin_s45,12,2,7,6ae2087493d3,Amargin,0.23431437453905055,0.015504896736042884,15.112282173047971,0.23431437453905055,12.99999999997724,45,lightning_gpu,single,2,50,adam_0.1,0.1,-0.13923445042826238,1.2812427649455675,66,2020-08-05,2023-08-05,ok,,1000,71,595,2056,2,True,-1.0764919485844646,-0.13923445042826238,-1.0764919485844644,True,0.071,2056,-0.13923445042826238,0.0,0.0,1,1,True,True,True,1.8641521318988898,0.33265274035175607,0.1779107695539436,3,3,1.8641521318988898,0.8401935823849889,1.0764919485844646,0.9999993959226909,0.06484149006564621,0.0027462621219456196,0.0027462621219456196,0.005383478477597237,2.748926667182187,12.253036965292264,0.027125706772244573,0.027125706772244573,0.24043091643080894,0.24043091643080894,0.9360746970124192,0.9360746970124192,0.9999999999988605,0.9999999999988605,1.0000007388431378,0.13772876736038597,0.003973007667809725,0.003973007667809725,0.008055849000811577,5.495029018492902,30.259745027883017,0.03902723462740587,0.03902723462740587,0.32839983155187236,0.32839983155187236,0.9813315627666439,0.9813315627666439,1.0,1.0,1.802314609851623,-1.6496416330337524,-1.6385524272918701,-1.6575055122375488,48,-1.6575055122375488,-1.6575055122375488,50,50,1.8005430614133757 1.660303899153966 2.3990779832738145 2.5500080338093531,2.2376737025762936 3.322744783785792 2.6642222776593987 2.6302544896528635,10.213717748411,0.02852651011198759,0.0754374386742711,10.242244258522987,0.001288561150431633
e1-v2,N12_i07_Amargin_s46,12,2,7,6ae2087493d3,Amargin,0.23431437453905055,0.015504896736042884,15.112282173047971,0.23431437453905055,12.99999999997724,46,lightning_gpu,single,2,50,adam_0.1,0.1,-0.13923445042826238,1.2812427649455675,66,2020-08-05,2023-08-05,ok,,1000,376,149,2056,2,True,-1.0764919485844646,-0.13923445042826238,-1.0764919485844644,True,0.376,2056,-0.13923445042826238,0.0,0.0,1,1,True,True,True,1.8641521318988898,0.33265274035175607,0.1779107695539436,34,34,1.8641521318988898,0.8401935823849889,1.0764919485844646,1.0000001872697226,0.36061042780056596,0.030705416575074196,0.030705416575074196,0.06485833041369915,0.10706775986365004,1.0736135780780998,0.26792115296925845,0.26792115296925845,0.9557840883671925,0.9557840883671925,0.9999999999999715,0.9999999999999715,1.0,1.0,1.0000000305853405,0.11562165169743821,0.004767859820276499,0.004767859820276499,0.00965173402801156,4.746151772946465,23.01082845172533,0.046668534610900814,0.046668534610900814,0.37993206365961607,0.37993206365961607,0.9915978052040787,0.9915978052040787,1.0,1.0,1.802314609851623,-4.558673858642578,-4.557773590087891,-4.558673858642578,49,-4.558673858642578,-4.558673858642578,50,50,2.8450397427097829 0.24261512621431053 0.85630314278475539 1.9536009066557216,1.0643953198999379 -1.2674290451243966 1.6058556029576261 0.58732871717011392,10.077809698879719,0.030666615813970566,0.0839163288474083,10.10847631469369,0.0012454250827431679
e1-v2,N12_i08_Aheur_s42,12,2,8,e516d5ec7c2b,Aheur,12.999999999971976,0.0,,0.19282771189700637,12.999999999971976,42,lightning_gpu,single,2,50,adam_0.1,0.1,-0.3219484902727472,1.087928883189984,66,2020-08-05,2023-08-05,ok,,1000,185,645,72,2,True,-52.32194849016065,-0.3219484902727472,-52.32194849016066,True,0.185,72,-0.3219484902727472,0.0,0.0,1,1,True,True,True,1.770694038617582,0.41840004641131484,0.2357268039018123,5,5,1.770694038617582,48.09316978214992,52.32194849016065,0.9999996696406015,0.16957050748169422,0.0025305759627372026,0.0025305759627372026,0.007554617244750261,1.4927625286741055,12.94321293172834,0.025019524020715167,0.025019524020715167,0.2238258223215639,0.2238258223215639,0.9206417828925364,0.9206417828925364,0.9999999999900935,0.9999999999900935,0.9999988856779964,0.11254015169106424,0.001661023823544383,0.001661023823544383,0.00501198775600642,1.9116077362834312,17.63106875637459,0.01648663156547714,0.01648663156547714,0.15315744349588667,0.15315744349588667,0.8103177268393438,0.8103177268393438,0.9999999397069219,0.9999999397069219,52.494538979766574,-1.5123337507247925,-1.5144680738449097,-1.5162273645401,41,-1.5162273645401,-1.5162273645401,50,50,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,2.2478714187955267 1.3732795439024581 2.788570631108811 2.0856899748840627,10.207903760485351,0.02880987338721752,0.07568580005317926,10.236713633872569,0.001361851580440998
e1-v2,N12_i08_Aheur_s43,12,2,8,e516d5ec7c2b,Aheur,12.999999999971976,0.0,,0.19282771189700637,12.999999999971976,43,lightning_gpu,single,2,50,adam_0.1,0.1,-0.3219484902727472,1.087928883189984,66,2020-08-05,2023-08-05,ok,,1000,7,839,12,2,True,-52.26683090284671,-0.2668309029588082,-52.26683090284672,True,0.007,12,-0.2668309029588082,0.05066285872687312,0.0010534314738738005,4,1,False,False,False,1.67179662375408,0.3957655555995414,0.23613252353212738,0,0,1.770694038617582,48.09316978214992,52.32194849016065,1.0000001628141035,0.009933522262144834,0.00014886683493386954,0.00014886683493386954,0.00044706133485306054,1.9368852766712605,15.59532023849897,0.0014876714850716732,0.0014876714850716732,0.01477751642956493,0.01477751642956493,0.13832569548032647,0.13832569548032647,0.7743520340677336,0.7743520340677336,1.0000008308696806,0.2220292037818581,0.0033715383615344763,0.0033715383615344763,0.010110671166330576,2.3295631710369715,21.939270196542566,0.03320842842095295,0.03320842842095295,0.2866074723890567,0.2866074723890567,0.9658582671063987,0.9658582671063987,0.9999999999999979,0.9999999999999979,52.494538979766574,-0.8493064641952515,-0.8492314219474792,-0.850842297077179,44,-0.850842297077179,-0.850842297077179,50,50,2.0492585716432195 0.13752423515278736 0.062924802978478217 2.6364640840167701,1.8279055112580849 -8.2834786486374237e-05 -0.044256188081636519 2.9830192182238076,10.894702869467437,0.03300266247242689,0.08802102040499449,10.927705531939864,0.0014171954244375229
e1-v2,N12_i08_Aheur_s44,12,2,8,e516d5ec7c2b,Aheur,12.999999999971976,0.0,,0.19282771189700637,12.999999999971976,44,lightning_gpu,single,2,50,adam_0.1,0.1,-0.3219484902727472,1.087928883189984,66,2020-08-05,2023-08-05,ok,,1000,519,246,72,2,True,-52.32194849016065,-0.3219484902727472,-52.32194849016066,True,0.519,72,-0.3219484902727472,0.0,0.0,1,1,True,True,True,1.770694038617582,0.41840004641131484,0.2357268039018123,12,12,1.770694038617582,48.09316978214992,52.32194849016065,0.9999988369062418,0.5013591963797808,0.007636697497218847,0.007636697497218847,0.022922377102077007,0.14299729506196857,0.6124003156149271,0.07379534943386445,0.07379534943386445,0.5354103045201497,0.5354103045201497,0.999531514957095,0.999531514957095,1.0,1.0,1.0000007776834536,0.11892042669933289,0.0017955454532057047,0.0017955454532057047,0.005394717794843018,1.3184871442674277,11.74356572880788,0.017811067754709087,0.017811067754709087,0.1644924861209851,0.1644924861209851,0.8342308924374369,0.8342308924374369,0.9999999843311907,0.9999999843311907,52.494538979766574,-4.598231792449951,-4.593831539154053,-4.598231792449951,49,-4.598231792449951,-4.598231792449951,50,50,0.38505090477492371 0.8108861395016167 1.274766337564649 3.0447811714676671,0.28453398976003474 0.84461002466641188 0.43940798208237519 3.3371708166993304,10.840783375315368,0.03081099595874548,0.08597201760858297,10.871594371274114,0.0013638818636536598
e1-v2,N12_i08_Aheur_s45,12,2,8,e516d5ec7c2b,Aheur,12.999999999971976,0.0,,0.19282771189700637,12.999999999971976,45,lightning_gpu,single,2,50,adam_0.1,0.1,-0.3219484902727472,1.087928883189984,66,2020-08-05,2023-08-05,ok,,1000,146,566,72,2,True,-52.32194849016065,-0.3219484902727472,-52.32194849016066,True,0.146,72,-0.3219484902727472,0.0,0.0,1,1,True,True,True,1.770694038617582,0.41840004641131484,0.2357268039018123,1,1,1.770694038617582,48.09316978214992,52.32194849016065,1.0000012014789945,0.1393248678650707,0.0021940211299806833,0.0021940211299806833,0.00664907693862915,1.2011116176246721,10.55587152679982,0.021724856024835093,0.021724856024835093,0.1971947737564257,0.1971947737564257,0.8888007365253995,0.8888007365253995,0.9999999997109192,0.9999999997109192,1.0000013825710994,0.06893651653081179,0.0010522122029215097,0.0010522122029215097,0.003153308294713497,2.5856404640746176,24.58323436778028,0.01047243979360113,0.01047243979360113,0.09992448775295726,0.09992448775295726,0.6510288995030273,0.6510288995030273,0.9999732148162394,0.9999732148162394,52.494538979766574,-2.1065518856048584,-2.11124324798584,-2.129018783569336,46,-2.129018783569336,-2.129018783569336,50,50,1.8005430614133757 1.660303899153966 2.3990779832738145 2.5500080338093531,1.5994850685353224 2.4968793217662144 2.6661264356184406 2.4414111505713652,10.870042786933482,0.03350561112165451,0.08575208764523268,10.903548398055136,0.001404917798936367
e1-v2,N12_i08_Aheur_s46,12,2,8,e516d5ec7c2b,Aheur,12.999999999971976,0.0,,0.19282771189700637,12.999999999971976,46,lightning_gpu,single,2,50,adam_0.1,0.1,-0.3219484902727472,1.087928883189984,66,2020-08-05,2023-08-05,ok,,1000,296,306,72,2,True,-52.32194849016065,-0.3219484902727472,-52.32194849016066,True,0.296,72,-0.3219484902727472,0.0,0.0,1,1,True,True,True,1.770694038617582,0.41840004641131484,0.2357268039018123,5,5,1.770694038617582,48.09316978214992,52.32194849016065,0.9999993572633255,0.28297208482399583,0.00429156981408596,0.00429156981408596,0.012879265937954187,0.17833161362332078,1.652721885964553,0.04209632139207686,0.04209632139207686,0.34954327121172035,0.34954327121172035,0.9864423597120939,0.9864423597120939,1.0,1.0,0.9999999264023245,0.01154974258679431,0.000171057996340096,0.000171057996340096,0.0005108373297844082,2.9356877741803653,28.421852881562245,0.0017092638261422266,0.0017092638261422266,0.016961764496077558,0.016961764496077558,0.1572396371113357,0.1572396371113357,0.8192655196736844,0.8192655196736844,52.494538979766574,-4.348039150238037,-4.335536003112793,-4.348039150238037,49,-4.348039150238037,-4.348039150238037,50,50,2.8450397427097829 0.24261512621431053 0.85630314278475539 1.9536009066557216,1.919380895743493 -1.9885295687955866 1.5744516585069275 1.9576494748160902,10.907328130677342,0.03128753695636988,0.08146965596824884,10.938615667633712,0.0014187386259436607
e1-v2,N12_i08_Amargin_s42,12,2,8,e516d5ec7c2b,Amargin,0.19282771189700637,0.0,,0.19282771189700637,12.999999999971976,42,lightning_gpu,single,2,50,adam_0.1,0.1,-0.3219484902727472,1.087928883189984,66,2020-08-05,2023-08-05,ok,,1000,190,531,68,2,True,-1.0599143043767327,-0.28860345678870725,-1.059914304376733,True,0.19,68,-0.28860345678870725,0.030650012146259866,0.030500570476980876,3,1,False,False,True,1.688664851393195,0.38597136479567773,0.22797381284869273,0,0,1.770694038617582,1.004899635218029,1.0932593378607727,0.9999995515371722,0.21791388030396774,0.0008148410706780851,0.0008148410706780851,0.0018042792871710844,1.432022651102329,12.033351015816457,0.00811859706883089,0.00811859706883089,0.07828325756291132,0.07828325756291132,0.5574373462297317,0.5574373462297317,0.999711764395521,0.999711764395521,0.9999991686920993,0.1921367581544473,0.0003421173896640539,0.0003421173896640539,0.0009786398732103407,1.5608635652839928,12.997509987191176,0.003415911705038077,0.003415911705038077,0.03363879120874602,0.03363879120874602,0.2897767524270991,0.2897767524270991,0.9673450638752448,0.9673450638752448,1.2658498274666927,-1.712005853652954,-1.7122306823730469,-1.7126954793930054,48,-1.7126954793930054,-1.7126954793930054,50,50,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,2.3953388684851844 1.4580963455695803 2.7438846101011256 2.3075276930783795,10.798167788423598,0.03308379929512739,0.08627700246870518,10.831251587718725,0.0013985168188810349
e1-v2,N12_i08_Amargin_s43,12,2,8,e516d5ec7c2b,Amargin,0.19282771189700637,0.0,,0.19282771189700637,12.999999999971976,43,lightning_gpu,single,2,50,adam_0.1,0.1,-0.3219484902727472,1.087928883189984,66,2020-08-05,2023-08-05,ok,,1000,20,844,132,2,True,-0.9450502132828558,-0.17373936569483028,-0.9450502132828559,True,0.02,132,-0.17373936569483028,0.1362305265242556,0.1355663011010032,10,1,False,False,False,1.4651306896748315,0.3318614828804011,0.22582387032915946,0,0,1.770694038617582,1.004899635218029,1.0932593378607727,1.0000012541524854,0.01747343757597264,0.00023206121113616973,0.00023206121113616973,0.000720286974683404,1.7757971794047598,14.600416935638215,0.002318190252142305,0.002318190252142305,0.022941561157654333,0.022941561157654333,0.2071237650782758,0.2071237650782758,0.9018129960506444,0.9018129960506444,0.9999996255465504,0.1796472038840875,0.003546438878402114,0.003546438878402114,0.010960991494357586,1.9067140005040695,17.200699343886356,0.034903732938200926,0.034903732938200926,0.29901882027031046,0.29901882027031046,0.9713540268962977,0.9713540268962977,0.9999999999999997,0.9999999999999997,1.2658498274666927,-1.0489665269851685,-1.049621343612671,-1.0493547916412354,46,-1.0493547916412354,-1.0493547916412354,50,50,2.0492585716432195 0.13752423515278736 0.062924802978478217 2.6364640840167701,2.1067547806282545 -0.051497773646273462 0.048290814172260721 2.8264466524814447,10.917146635241807,0.031075062230229378,0.08637547958642244,10.948221697472036,0.0013910531997680664
