spec_version,arm,backend,precision,n_assets,n_select,instance,instance_digest,qaoa_seed,e1_run_id,penalty_label,penalty,p_layers,angles,f_star,delta_F,feasible_set_size,data_start,data_end,batch,task_arn,execution_ms,shots,feasible_shots,distinct_shots,best_all_index,best_all_cardinality,best_all_feasible,best_all_E,best_all_f,energy_no_offset_solver,best_shot_scorer_agrees,feasible_shot_fraction,best_feasible_index,f_best_feasible,g_F,g_off,rank_best_feasible,rank_ties,is_optimal,within_tau_main,within_tau_alt,sharpe_best_feasible,return_best_feasible,volatility_best_feasible,shots_within_tau_main,shots_optimal
e4a-v1,sv1,braket_sv1,double,12,2,1,3798cace2ea7,43,N12_i01_Aheur_s43,Aheur,12.999999999983347,2,1.8320385937237138 0.00059987955034510433 -0.045127650519484704 2.9833103641215408,0.15347271196197812,0.6821104373880992,66,2023-08-06,2026-08-05,9,arn:aws:braket:us-east-1:000000000000:quantum-task/7247dba0-a0dd-4623-94ce-37033fc28d05,15.0,1000,9,832,24,2,True,-51.79306998559736,0.20693001433602265,,,0.009,24,0.20693001433602265,0.07837045065420839,0.0010310681384141003,3,1,False,False,False,1.5910944783780911,0.522570631365531,0.32780619784263393,0,0
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,42,N16_i00_Aheur_s42,Aheur,16.999999999972275,2,0.74274147571645022 1.4405996686222429 2.73269036940555 1.6581154527861004,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,0,arn:aws:braket:us-east-1:000000000000:quantum-task/bc1633c2-4182-4093-9edb-2c73f0964978,27.0,1000,394,767,8202,3,True,-153.23187921152643,-0.23187921177598703,,,0.394,8202,-0.23187921177598703,0.027730098654219795,0.00022986918043678038,5,1,False,False,True,1.4578597337788786,0.35398799465993713,0.24212754250710153,0,0
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,42,N16_i00_Aheur_s42,Aheur,16.999999999972275,2,0.74274147571645022 1.4405996686222429 2.73269036940555 1.6581154527861004,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,1,arn:aws:braket:us-east-1:000000000000:quantum-task/6f1937cd-02e1-4a68-9d17-f505028539ea,27.0,1000,387,754,16394,3,True,-153.2671105966272,-0.2671105968767471,,,0.387,16394,-0.2671105968767471,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,3,2
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,42,N16_i00_Aheur_s42,Aheur,16.999999999972275,2,0.74274147571645022 1.4405996686222429 2.73269036940555 1.6581154527861004,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,2,arn:aws:braket:us-east-1:000000000000:quantum-task/580d87ff-c185-45ea-b0e6-a604d6f1113f,26.0,1000,323,760,16394,3,True,-153.2671105966272,-0.2671105968767471,,,0.323,16394,-0.2671105968767471,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,3,2
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,42,N16_i00_Aheur_s42,Aheur,16.999999999972275,2,0.74274147571645022 1.4405996686222429 2.73269036940555 1.6581154527861004,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,3,arn:aws:braket:us-east-1:000000000000:quantum-task/593e2836-ae3f-4041-a37f-6a32aa0383a1,26.0,1000,371,760,14,3,True,-153.20173150091648,-0.20173150116601057,,,0.371,14,-0.20173150116601057,0.05145891280735623,0.0004265696368662101,8,1,False,False,False,1.236091263851482,0.22205720460493072,0.17883566615959112,0,0
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,42,N16_i00_Aheur_s42,Aheur,16.999999999972275,2,0.74274147571645022 1.4405996686222429 2.73269036940555 1.6581154527861004,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,4,arn:aws:braket:us-east-1:000000000000:quantum-task/dd09e63e-195b-4d1c-b781-933e47ab87d7,27.0,1000,351,755,16394,3,True,-153.2671105966272,-0.2671105968767471,,,0.351,16394,-0.2671105968767471,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,2,1
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,42,N16_i00_Aheur_s42,Aheur,16.999999999972275,2,0.74274147571645022 1.4405996686222429 2.73269036940555 1.6581154527861004,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,5,arn:aws:braket:us-east-1:000000000000:quantum-task/d0392596-e091-46ca-8be7-6f478c8003a1,27.0,1000,395,754,16394,3,True,-153.2671105966272,-0.2671105968767471,,,0.395,16394,-0.2671105968767471,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,5,1
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,42,N16_i00_Aheur_s42,Aheur,16.999999999972275,2,0.74274147571645022 1.4405996686222429 2.73269036940555 1.6581154527861004,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,6,arn:aws:braket:us-east-1:000000000000:quantum-task/ce189eda-c6f5-44a4-b4be-afcf798d5297,29.0,1000,389,753,14,3,True,-153.20173150091648,-0.20173150116601057,,,0.389,14,-0.20173150116601057,0.05145891280735623,0.0004265696368662101,8,1,False,False,False,1.236091263851482,0.22205720460493072,0.17883566615959112,0,0
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,42,N16_i00_Aheur_s42,Aheur,16.999999999972275,2,0.74274147571645022 1.4405996686222429 2.73269036940555 1.6581154527861004,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,7,arn:aws:braket:us-east-1:000000000000:quantum-task/457172bd-f4de-476e-8a10-cc31d0686af2,27.0,1000,375,779,16402,3,True,-153.26084886738235,-0.26084886763190396,,,0.375,16402,-0.26084886763190396,0.004928513857996672,4.085500940461349e-05,2,1,False,True,True,1.376780890762973,0.25918646419037544,0.18752908754224196,2,0
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,42,N16_i00_Aheur_s42,Aheur,16.999999999972275,2,0.74274147571645022 1.4405996686222429 2.73269036940555 1.6581154527861004,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,8,arn:aws:braket:us-east-1:000000000000:quantum-task/021dcc12-5c84-4e8e-b770-375096a60a11,38.0,1000,385,752,16394,3,True,-153.2671105966272,-0.2671105968767471,,,0.385,16394,-0.2671105968767471,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,1,1
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,42,N16_i00_Aheur_s42,Aheur,16.999999999972275,2,0.74274147571645022 1.4405996686222429 2.73269036940555 1.6581154527861004,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,9,arn:aws:braket:us-east-1:000000000000:quantum-task/06c8b268-1125-4556-85f0-dce7aae28189,27.0,1000,351,754,16402,3,True,-153.26084886738235,-0.26084886763190396,,,0.351,16402,-0.26084886763190396,0.004928513857996672,4.085500940461349e-05,2,1,False,True,True,1.376780890762973,0.25918646419037544,0.18752908754224196,1,0
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,43,N16_i00_Aheur_s43,Aheur,16.999999999972275,2,1.8657604696531571 0.020894816108035355 -0.065582775811690253 2.9969708670042756,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,0,arn:aws:braket:us-east-1:000000000000:quantum-task/a43600fd-da58-4f60-a7ac-cced27f07193,27.0,1000,0,979,10,2,False,-136.3112224069334,-0.3112224071552275,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,43,N16_i00_Aheur_s43,Aheur,16.999999999972275,2,1.8657604696531571 0.020894816108035355 -0.065582775811690253 2.9969708670042756,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,1,arn:aws:braket:us-east-1:000000000000:quantum-task/6b69161d-832f-4d7a-bf17-a7f93dc174fb,27.0,1000,1,985,578,3,True,-152.58178491809218,0.41821508165826915,,,0.001,578,0.41821508165826915,0.5394096377901456,0.004471446456237282,412,1,False,False,False,0.3980716364500228,0.0959273497625687,0.23846800693745648,0,0
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,43,N16_i00_Aheur_s43,Aheur,16.999999999972275,2,1.8657604696531571 0.020894816108035355 -0.065582775811690253 2.9969708670042756,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,2,arn:aws:braket:us-east-1:000000000000:quantum-task/e65cb949-f289-45ec-ac85-bda49b258b83,26.0,1000,0,985,18432,2,False,-135.99917552987353,0.0008244699046465187,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,43,N16_i00_Aheur_s43,Aheur,16.999999999972275,2,1.8657604696531571 0.020894816108035355 -0.065582775811690253 2.9969708670042756,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,3,arn:aws:braket:us-east-1:000000000000:quantum-task/4194576c-8283-4ff1-8c88-2495b0bc6c54,26.0,1000,1,981,18496,3,True,-152.75342570408185,0.24657429566859657,,,0.001,18496,0.24657429566859657,0.4043137306900082,0.0033515663637535024,278,1,False,False,False,0.6239027112898717,0.14469036009467282,0.23030892075721845,0,0
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,43,N16_i00_Aheur_s43,Aheur,16.999999999972275,2,1.8657604696531571 0.020894816108035355 -0.065582775811690253 2.9969708670042756,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,4,arn:aws:braket:us-east-1:000000000000:quantum-task/b06e4cce-686e-4a6d-85d1-8694771e95e9,25.0,1000,1,982,2088,3,True,-152.8592255393324,0.140774460418033,,,0.001,2088,0.140774460418033,0.32104025561351923,0.0026612693075963555,179,1,False,False,False,1.2285663277009469,0.3834098021766585,0.3112650848019524,0,0
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,43,N16_i00_Aheur_s43,Aheur,16.999999999972275,2,1.8657604696531571 0.020894816108035355 -0.065582775811690253 2.9969708670042756,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,5,arn:aws:braket:us-east-1:000000000000:quantum-task/5aa5199d-40a3-4f74-83c1-872b93143b14,27.0,1000,1,984,4144,3,True,-152.79720628683958,0.20279371291087478,,,0.001,4144,0.20279371291087478,0.36985468584863274,0.003065917455861288,238,1,False,False,False,1.3725835987973292,0.48610066476520775,0.3534215804343412,0,0
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,43,N16_i00_Aheur_s43,Aheur,16.999999999972275,2,1.8657604696531571 0.020894816108035355 -0.065582775811690253 2.9969708670042756,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,6,arn:aws:braket:us-east-1:000000000000:quantum-task/46b28061-d731-488e-a11e-e1c36839487a,26.0,1000,0,992,16410,4,False,-136.14286709119153,-0.1428670914133393,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,43,N16_i00_Aheur_s43,Aheur,16.999999999972275,2,1.8657604696531571 0.020894816108035355 -0.065582775811690253 2.9969708670042756,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,7,arn:aws:braket:us-east-1:000000000000:quantum-task/afc462b6-4d66-4a93-ac70-048ad8356aba,26.0,1000,0,986,260,2,False,-135.9581942929957,0.04180570678249862,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,43,N16_i00_Aheur_s43,Aheur,16.999999999972275,2,1.8657604696531571 0.020894816108035355 -0.065582775811690253 2.9969708670042756,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,8,arn:aws:braket:us-east-1:000000000000:quantum-task/e67405f6-0b9e-40f3-9e84-51419a9b1970,27.0,1000,0,985,17426,4,False,-136.05073832896687,-0.050738329188689923,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,sv1,braket_sv1,double,16,3,0,514ae30a9bf6,43,N16_i00_Aheur_s43,Aheur,16.999999999972275,2,1.8657604696531571 0.020894816108035355 -0.065582775811690253 2.9969708670042756,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,9,arn:aws:braket:us-east-1:000000000000:quantum-task/5caf5843-2800-428a-acd5-b3475ac03a4f,34.0,1000,0,985,66,2,False,-135.98671511152543,0.013284888252752147,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,42,N16_i01_Aheur_s42,Aheur,16.999999999977796,2,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,0,arn:aws:braket:us-east-1:000000000000:quantum-task/5b1d4805-6083-4c1d-aae3-44e59e32e372,27.0,1000,391,745,16401,3,True,-152.86887718137902,0.13112281842114482,,,0.391,16401,0.13112281842114482,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,1,1
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,42,N16_i01_Aheur_s42,Aheur,16.999999999977796,2,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,1,arn:aws:braket:us-east-1:000000000000:quantum-task/06f72cf5-4cd4-43f6-9ab3-9b8ac0548723,26.0,1000,387,736,49153,3,True,-152.82455131864143,0.17544868115874124,,,0.387,49153,0.17544868115874124,0.03425705615613792,0.00028996002034478057,2,1,False,False,True,1.0888101742109118,0.18579278723010573,0.16971993062429797,0,0
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,42,N16_i01_Aheur_s42,Aheur,16.999999999977796,2,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,2,arn:aws:braket:us-east-1:000000000000:quantum-task/1429c61b-8e09-4be7-bcc7-4d1ddce6d060,27.0,1000,369,774,16401,3,True,-152.86887718137902,0.13112281842114482,,,0.369,16401,0.13112281842114482,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,1,1
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,42,N16_i01_Aheur_s42,Aheur,16.999999999977796,2,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,3,arn:aws:braket:us-east-1:000000000000:quantum-task/6a382f6b-5150-4004-a1bf-e8d02450fb87,25.0,1000,405,754,16401,3,True,-152.86887718137902,0.13112281842114482,,,0.405,16401,0.13112281842114482,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,2,2
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,42,N16_i01_Aheur_s42,Aheur,16.999999999977796,2,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,4,arn:aws:braket:us-east-1:000000000000:quantum-task/698bcb3c-c85f-4fa6-8000-7c0f92de7269,28.0,1000,380,761,49153,3,True,-152.82455131864143,0.17544868115874124,,,0.38,49153,0.17544868115874124,0.03425705615613792,0.00028996002034478057,2,1,False,False,True,1.0888101742109118,0.18579278723010573,0.16971993062429797,0,0
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,42,N16_i01_Aheur_s42,Aheur,16.999999999977796,2,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,5,arn:aws:braket:us-east-1:000000000000:quantum-task/484fe43b-6f2f-4adc-95ed-103c961316ee,26.0,1000,376,763,16401,3,True,-152.86887718137902,0.13112281842114482,,,0.376,16401,0.13112281842114482,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,2,2
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,42,N16_i01_Aheur_s42,Aheur,16.999999999977796,2,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,6,arn:aws:braket:us-east-1:000000000000:quantum-task/dc2690b0-020c-4afe-927c-3570db1d250b,27.0,1000,360,767,16401,3,True,-152.86887718137902,0.13112281842114482,,,0.36,16401,0.13112281842114482,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,1,1
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,42,N16_i01_Aheur_s42,Aheur,16.999999999977796,2,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,7,arn:aws:braket:us-east-1:000000000000:quantum-task/ef454232-99a1-4cad-87c5-c3a62931c789,27.0,1000,375,749,49153,3,True,-152.82455131864143,0.17544868115874124,,,0.375,49153,0.17544868115874124,0.03425705615613792,0.00028996002034478057,2,1,False,False,True,1.0888101742109118,0.18579278723010573,0.16971993062429797,0,0
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,42,N16_i01_Aheur_s42,Aheur,16.999999999977796,2,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,8,arn:aws:braket:us-east-1:000000000000:quantum-task/db8450fa-eb3d-45c2-a534-7d2be997a1fe,27.0,1000,376,757,32785,3,True,-152.8146850551818,0.18531494461837372,,,0.376,32785,0.18531494461837372,0.04188215627858191,0.00035450071457599516,3,1,False,False,True,1.4680414110056843,0.30005017887076635,0.20370690951142958,0,0
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,42,N16_i01_Aheur_s42,Aheur,16.999999999977796,2,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,9,arn:aws:braket:us-east-1:000000000000:quantum-task/8cf373e3-15bd-4152-8dc0-8eff2f3f0ef6,26.0,1000,390,745,16401,3,True,-152.86887718137902,0.13112281842114482,,,0.39,16401,0.13112281842114482,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,1,1
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,0,arn:aws:braket:us-east-1:000000000000:quantum-task/09ac8276-f4ff-460e-8e8f-edd09d2d225b,27.0,1000,1,991,16396,3,True,-152.46136303697457,0.5386369628255949,,,0.001,16396,0.5386369628255949,0.31494558858169547,0.0026657757413952503,122,1,False,False,False,0.920733957723429,0.20598830295678958,0.22263575839391836,0,0
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,1,arn:aws:braket:us-east-1:000000000000:quantum-task/37156410-c5fc-4d51-b130-183f1220dc8d,26.0,1000,2,989,2306,3,True,-152.1376431058732,0.8623568939269741,,,0.002,2306,0.8623568939269741,0.5651311726559557,0.004783407119803854,395,1,False,False,False,0.3250573995643279,0.07527480619584281,0.22849750934878826,0,0
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,2,arn:aws:braket:us-east-1:000000000000:quantum-task/9556d94b-9589-4f84-93e1-807406dda2a1,26.0,1000,0,977,18432,2,False,-135.8510973348313,0.14890266499107496,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,3,arn:aws:braket:us-east-1:000000000000:quantum-task/dce2b86e-3bd4-4338-8ce9-7019aefa96c6,27.0,1000,0,986,1025,2,False,-135.87265037021433,0.12734962960804247,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,4,arn:aws:braket:us-east-1:000000000000:quantum-task/86394c91-5337-4f32-9328-ed1a69bdb812,31.0,1000,0,978,12,2,False,-135.69548685150014,0.3045131483222321,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,5,arn:aws:braket:us-east-1:000000000000:quantum-task/b7759861-66d5-4087-9665-53af3169290c,26.0,1000,0,990,160,2,False,-135.66279490801983,0.3372050918025311,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,6,arn:aws:braket:us-east-1:000000000000:quantum-task/61c3f40f-b080-4e07-b3ca-ba1d5166f6d0,27.0,1000,0,977,80,2,False,-135.74663772997664,0.25336226984572835,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,7,arn:aws:braket:us-east-1:000000000000:quantum-task/d86cfdac-b9a6-4b6a-a76f-8e763ecd673b,27.0,1000,0,976,24576,2,False,-135.71081959139542,0.289180408426953,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,8,arn:aws:braket:us-east-1:000000000000:quantum-task/15699376-d5a1-4486-af7b-70aeb6dab79d,36.0,1000,0,986,1028,2,False,-135.70355341487513,0.2964465849472379,,,0.0,,,,,,,,,,,,,0,0
e4a-v1,sv1,braket_sv1,double,16,3,1,f9598a6bfdd0,43,N16_i01_Aheur_s43,Aheur,16.999999999977796,2,1.866648773795663 0.02149466056853867 -0.066173341255903725 2.9967322928884599,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,9,arn:aws:braket:us-east-1:000000000000:quantum-task/ea363243-e1ec-4534-9712-76180cd01221,27.0,1000,2,978,25600,3,True,-152.3592808752088,0.6407191245913486,,,0.002,25600,0.6407191245913486,0.39383935696363054,0.0033335517050051165,202,1,False,False,False,1.1855361544793692,0.30378072362006797,0.2553956051665373,0,0
e4a-v1,sv1,braket_sv1,double,20,4,0,88802fd9d289,42,N20_i00_Aheur_s42,Aheur,20.999999999965347,2,2.549594337107866 1.6837739916247021 2.8710969451053501 2.009847999970034,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,0,arn:aws:braket:us-east-1:000000000000:quantum-task/6c31fc5d-b5b1-4ba8-826f-d27a14ee1aed,109.0,1000,44,972,114,4,True,-335.9485276676853,0.05147233176025945,,,0.044,114,0.05147233176025945,0.10561195137977407,0.0006062542523854892,105,1,False,False,False,1.531733563690419,0.405873822336273,0.264323921557746,0,0
e4a-v1,sv1,braket_sv1,double,20,4,0,88802fd9d289,42,N20_i00_Aheur_s42,Aheur,20.999999999965347,2,2.549594337107866 1.6837739916247021 2.8710969451053501 2.009847999970034,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,1,arn:aws:braket:us-east-1:000000000000:quantum-task/ffce7641-147c-468b-b551-e7b4fd334a71,110.0,1000,56,976,262290,4,True,-336.04799173847107,-0.047991739025516233,,,0.056,262290,-0.047991739025516233,0.05406673297095099,0.00031036437020618465,29,1,False,False,False,1.2124555832002075,0.2315141494489781,0.19012172704962035,0,0
e4a-v1,sv1,braket_sv1,double,20,4,0,88802fd9d289,42,N20_i00_Aheur_s42,Aheur,20.999999999965347,2,2.549594337107866 1.6837739916247021 2.8710969451053501 2.009847999970034,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,2,arn:aws:braket:us-east-1:000000000000:quantum-task/a910a598-2fd5-43f0-b784-27ab471a850d,109.0,1000,47,969,294948,4,True,-336.03680910593164,-0.03680910648611613,,,0.047,294948,-0.03680910648611613,0.059861903348307224,0.0003436309336838052,33,1,False,False,False,1.2814854607446697,0.2637224369178621,0.2050139817935932,0,0
e4a-v1,sv1,braket_sv1,double,20,4,0,88802fd9d289,42,N20_i00_Aheur_s42,Aheur,20.999999999965347,2,2.549594337107866 1.6837739916247021 2.8710969451053501 2.009847999970034,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,3,arn:aws:braket:us-east-1:000000000000:quantum-task/ebb7f947-d03d-4649-be20-d2bfe3a893b3,110.0,1000,40,975,8214,4,True,-335.97028628572735,0.029713713718201085,,,0.04,8214,0.029713713718201085,0.09433599303228554,0.0005415258044345145,82,1,False,False,False,1.097710822849333,0.21025606826434903,0.19062950269651352,0,0
e4a-v1,sv1,braket_sv1,double,20,4,0,88802fd9d289,42,N20_i00_Aheur_s42,Aheur,20.999999999965347,2,2.549594337107866 1.6837739916247021 2.8710969451053501 2.009847999970034,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,4,arn:aws:braket:us-east-1:000000000000:quantum-task/c7b8b094-1f86-4439-b518-1224347e23b9,108.0,1000,46,977,12322,4,True,-335.80742480355326,0.192575195892285,,,0.046,12322,0.192575195892285,0.1787356219910505,0.001026012960362664,406,1,False,False,False,1.105403075456169,0.2500118423040101,0.22526791161789544,0,0
e4a-v1,sv1,braket_sv1,double,20,4,0,88802fd9d289,42,N20_i00_Aheur_s42,Aheur,20.999999999965347,2,2.549594337107866 1.6837739916247021 2.8710969451053501 2.009847999970034,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,5,arn:aws:braket:us-east-1:000000000000:quantum-task/9f08dc65-3474-4c1b-b7f0-ec462b419f5d,110.0,1000,53,984,102,4,True,-336.06343296864793,-0.06343296920239261,,,0.053,102,-0.06343296920239261,0.04606463155201503,0.0002644291521757472,22,1,False,False,True,1.3695992059528768,0.29411194708698496,0.21401293591073384,0,0
