spec_version,arm,backend,precision,n_assets,n_select,instance,instance_digest,qaoa_seed,e1_run_id,penalty_label,penalty,p_layers,angles,f_star,delta_F,feasible_set_size,data_start,data_end,batch,task_arn,execution_ms,shots,feasible_shots,distinct_shots,best_all_index,best_all_cardinality,best_all_feasible,best_all_E,best_all_f,energy_no_offset_solver,best_shot_scorer_agrees,feasible_shot_fraction,best_feasible_index,f_best_feasible,g_F,g_off,rank_best_feasible,rank_ties,is_optimal,within_tau_main,within_tau_alt,sharpe_best_feasible,return_best_feasible,volatility_best_feasible,shots_within_tau_main,shots_optimal
e4a-v1,sv1,braket_sv1,double,12,2,0,941157873a8b,42,N12_i00_Aheur_s42,Aheur,12.999999999979208,2,2.2510245979651757 1.3791771436170195 2.7902898692155738 2.0853295700379939,-0.25261168083239516,0.6490147388383165,66,2023-08-06,2026-08-05,0,arn:aws:braket:us-east-1:000000000000:quantum-task/6a9ebdd7-0714-427a-8e36-572162523b2d,15.0,1000,194,629,1028,2,True,-52.252611680749226,-0.25261168083239516,,,0.194,1028,-0.25261168083239516,0.0,0.0,1,1,True,True,True,1.3218756853432454,0.3043831643149789,0.229509603420991,4,4
