spec_version,run_id,n_assets,n_select,instance,instance_digest,penalty_label,penalty,a_crit,a_over_crit,a_margin,a_heur,qaoa_seed,backend,precision,p_layers,steps,optimizer,f_star,delta_F,feasible_set_size,data_start,data_end,status,error,shots,feasible_shots,distinct_shots,best_all_index,best_all_cardinality,best_all_feasible,best_all_E,best_all_f,energy_no_offset_solver,best_shot_scorer_agrees,feasible_shot_fraction,best_feasible_index,f_best_feasible,g_F,g_off,rank_best_feasible,rank_ties,is_optimal,within_tau_main,within_tau_alt,sharpe_best_feasible,return_best_feasible,volatility_best_feasible,shots_within_tau_main,shots_optimal,sharpe_optimum,deflation_D,abs_E_star,final_probs_sum,final_P_F,final_P_opt,final_P_tau_main,final_P_tau_alt,final_expected_f,final_expected_violation,final_Q_tau_main_10,final_Q_opt_10,final_Q_tau_main_100,final_Q_opt_100,final_Q_tau_main_1000,final_Q_opt_1000,final_Q_tau_main_10000,final_Q_opt_10000,initial_probs_sum,initial_P_F,initial_P_opt,initial_P_tau_main,initial_P_tau_alt,initial_expected_f,initial_expected_violation,initial_Q_tau_main_10,initial_Q_opt_10,initial_Q_tau_main_100,initial_Q_opt_100,initial_Q_tau_main_1000,initial_Q_opt_1000,initial_Q_tau_main_10000,initial_Q_opt_10000,hamiltonian_scale,final_expectation,expectation_at_final_angles,best_expectation,best_expectation_step,initial_angles,final_angles,optimisation_seconds,sampling_seconds,state_seconds,runtime_s,evaluation_seconds
e1-v1,N12_i01_Aheur_s42,12,2,1,3798cace2ea7,Aheur,12.999999999983347,0.17571589589173636,73.98306188526632,0.3539176455668778,12.999999999983347,42,lightning_gpu,single,2,50,adam_0.1,0.15347271196197812,0.6821104373880992,66,2023-08-06,2026-08-05,ok,,1000,207,628,9,2,True,-51.80449996392249,0.1955000360109007,-51.804499963922495,True,0.207,9,0.1955000360109007,0.0616136650977683,0.0008106102037555965,2,1,False,False,False,1.2926724802368494,0.37087155768981794,0.28612936636668274,0,0,0.8071062374637792,76.00899274683343,51.846527287971405,1.0000002769629646,0.17893968150019646,0.002538474975153804,0.002538474975153804,0.002538474975153804,2.975365500225206,12.884957367848983,0.025096730482000895,0.025096730482000895,0.22444023782418765,0.22444023782418765,0.9212677454468932,0.9212677454468932,0.9999999999908478,0.9999999999908478,0.9999980769207468,0.11475107236765325,0.001693314639851451,0.001693314639851451,0.001693314639851451,3.656944717588556,17.53705701293802,0.016804698156243525,0.016804698156243525,0.15589213612869735,0.15589213612869735,0.8163548502885108,0.8163548502885108,0.9999999563690544,0.9999999563690544,52.83619466974709,-1.5324487686157227,-1.5317788124084473,-1.533097267150879,48,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,2.2548321852968618 1.3964072519323973 2.7962367287547587 2.0867076840383003,10.049931300804019,0.028123117052018642,0.08029711619019508,10.078054417856038,0.0010058889165520668
e1-v1,N12_i01_Amargin_s42,12,2,1,3798cace2ea7,Amargin,0.3539176455668778,0.17571589589173636,2.0141470057150475,0.3539176455668778,12.999999999983347,42,lightning_gpu,single,2,50,adam_0.1,0.15347271196197812,0.6821104373880992,66,2023-08-06,2026-08-05,ok,,1000,343,201,17,2,True,-1.2621978703055332,0.15347271196197812,-1.2621978703055334,True,0.343,17,0.15347271196197812,0.0,0.0,1,1,True,True,True,0.8071062374637792,0.172876351205122,0.21295381354655352,4,4,0.8071062374637792,1.8504303718598323,1.2621978703055332,0.999999561844021,0.37826479272916913,0.007632401771843433,0.007632401771843433,0.007632401771843433,0.5376393300638524,1.6202349310965474,0.07375525526356708,0.07375525526356708,0.5352091506243672,0.5352091506243672,0.999529482595761,0.999529482595761,1.0,1.0,0.9999981885582763,0.20211332801409299,0.0012702832464128733,0.0012702832464128733,0.0012702832464128733,3.0053976067862775,12.920731101675551,0.012630465009956793,0.012630465009956793,0.11936238731547477,0.11936238731547477,0.7194745255329702,0.7194745255329702,0.9999969819734511,0.9999969819734511,2.2518652520812137,-4.408666133880615,-4.452566623687744,-4.439434051513672,46,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,0.71341861606215629 0.66907589342949103 2.0603087586894602 1.561617743321652,10.187806375324726,0.030673546716570854,0.08339668530970812,10.218479922041297,0.00096895731985569
e1-v1,N16_i00_1.1xAcrit_s42,16,3,0,514ae30a9bf6,1.1xAcrit,0.04852299130632842,0.04411181027848038,1.1,0.31113031231330396,16.999999999972275,42,lightning_gpu,single,2,50,adam_0.1,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,ok,,1000,215,393,16394,3,True,-0.7038175186337029,-0.2671105968767471,-0.703817518633703,True,0.215,16394,-0.2671105968767471,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,5,3,1.3851408274006345,0.5539642898076041,0.7038175186337029,0.9999999009741772,0.2266769261477748,0.002546027535572648,0.005918514041695744,0.00978349318029359,0.10003263255389855,2.229042926098313,0.057633466402948086,0.02517054550930531,0.44767011089992104,0.22502725466272933,0.9973576797369633,0.9218616398432111,1.0,0.9999999999915151,0.9999983776356671,0.1399759102819189,0.0003169747651554644,0.0004778893453476485,0.0005333900098776212,2.3716781432582796,15.96120982130125,0.004768629519084522,0.0031652301860457532,0.04667590751928319,0.031205245538103443,0.37998001702262874,0.2716874618553663,0.9916043008359982,0.9580069068380385,0.9967435872746334,-4.9067888259887695,-4.917007923126221,-4.9067888259887695,49,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,0.76591428816002904 0.7482065864753582 2.124621667593579 1.5669994013132855,16.50941044371575,0.039758275263011456,0.12115020491182804,16.549168718978763,0.0020783673971891403
e1-v1,N16_i00_2xAcrit_s42,16,3,0,514ae30a9bf6,2xAcrit,0.08822362055696076,0.04411181027848038,2.0,0.31113031231330396,16.999999999972275,42,lightning_gpu,single,2,50,adam_0.1,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,ok,,1000,301,482,16394,3,True,-1.061123181889394,-0.2671105968767471,-1.061123181889394,True,0.301,16394,-0.2671105968767471,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,5,3,1.3851408274006345,0.8351942574473947,1.061123181889394,0.9999991089190929,0.305550039105583,0.0018476794939488173,0.004652699688449502,0.008821724215522408,0.1755858704863297,1.8568335854615148,0.04556484275604078,0.0183239230588218,0.37271589230153945,0.16884489749015896,0.9905671517493937,0.8426666630744355,1.0,0.9999999907058957,0.9999976588847443,0.14249755827631816,8.306484232889488e-05,0.00013009464782953728,0.0003192333570041228,2.4647855415908904,15.809343393614217,0.0013001851346687854,0.0008303380024928808,0.01292604283785359,0.008272422869576634,0.12199510559750082,0.07971170362606883,0.7277490720488131,0.5642484005582329,1.1952467335277952,-4.942457675933838,-4.9538702964782715,-4.942457675933838,49,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,0.78456661019011942 0.75365788611353146 2.1049053856123376 1.6111845887548306,16.520101696252823,0.03962026163935661,0.12116098869591951,16.55972195789218,0.0021363086998462677
e1-v1,N16_i00_5xAcrit_s42,16,3,0,514ae30a9bf6,5xAcrit,0.2205590513924019,0.04411181027848038,5.0,0.31113031231330396,16.999999999972275,42,lightning_gpu,single,2,50,adam_0.1,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,ok,,1000,340,543,16394,3,True,-2.2521420594083645,-0.2671105968767471,-2.252142059408364,True,0.34,16394,-0.2671105968767471,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,4,2,1.3851408274006345,1.772627482913363,2.2521420594083645,0.999999447722997,0.3616997209319379,0.0011110593331977725,0.0030997165595181286,0.006690973183140159,0.21010881269135853,1.451206078022496,0.030568349296036912,0.011055207220547758,0.2668852663097071,0.10521132125311461,0.9551544372916037,0.670993251800841,0.9999999999999671,0.9999851389991923,0.9999983853979636,0.1446631433211678,4.324342080508359e-05,0.00017735016081132926,0.0008510477091476787,2.547264215114347,18.291846455163963,0.0017720868887113328,0.00043235006804898113,0.017580221467679347,0.004315098675121698,0.16252669398913744,0.042322652568563046,0.8302891024266437,0.3510785216597061,1.8569238877050007,-5.1411590576171875,-5.152622222900391,-5.1411590576171875,49,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,0.57635010127815312 0.66740912140012609 2.0547331423269779 1.5504813313548953,16.618551252409816,0.0394022511318326,0.12115333043038845,16.65795350354165,0.0018294677138328552
e1-v1,N16_i00_10xAcrit_s42,16,3,0,514ae30a9bf6,10xAcrit,0.4411181027848038,0.04411181027848038,10.0,0.31113031231330396,16.999999999972275,42,lightning_gpu,single,2,50,adam_0.1,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,ok,,1000,357,654,26,3,True,-4.227188424807808,-0.25712549974457377,-4.2271884248078075,True,0.357,26,-0.25712549974457377,0.007859121285048768,0.002356546665004569,3,1,False,True,True,1.510671395866353,0.37344385583103606,0.2465419394648985,1,0,1.3851408274006345,3.3350161920233097,4.237173521939981,0.9999998673928643,0.37107433009077795,0.0008542863070033491,0.002480274357367307,0.0055874481331557035,0.2713833719481663,1.2084163836760906,0.02452773737662628,0.008510096544553702,0.21990184957049086,0.08191485466252046,0.9165372899672873,0.5745685368006932,0.9999999999835969,0.9998057790588557,0.9999981139877645,0.0908242517925828,0.0005854556802660227,0.0013611333124572411,0.0020783896325156093,2.740340949038206,21.311428025403856,0.0135282642396658,0.005839156732475037,0.12733719784556652,0.05688090693954506,0.7438675270403545,0.44324340443178256,0.999998784803734,0.9971381049355197,2.9597191446670106,-5.290427207946777,-5.301171779632568,-5.290427207946777,49,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,0.45567652724324065 0.61764570954057507 2.0036646876784454 1.4971077956031971,16.603525016456842,0.12670997250825167,0.12167984340339899,16.730234988965094,0.0018054628744721413
e1-v1,N16_i00_Aheur_s42,16,3,0,514ae30a9bf6,Aheur,16.999999999972275,0.04411181027848038,385.38431981481386,0.31113031231330396,16.999999999972275,42,lightning_gpu,single,2,50,adam_0.1,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,ok,,1000,391,771,16394,3,True,-153.2671105966272,-0.2671105968767471,-153.26711059662722,True,0.391,16394,-0.2671105968767471,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,4,1,1.3851408274006345,120.63426076313978,153.2671105966272,1.000000214418037,0.37682731926906854,0.0006685237749479711,0.002007886185310781,0.004693400696851313,0.6897864809570426,4.011205755139656,0.019898407536960483,0.00666516197939393,0.18207977298239186,0.06468764284640383,0.8659985544205832,0.48765002196622353,0.9999999981332127,0.9987535719348082,0.9999988074220596,0.03190982837259071,4.177100345259532e-05,0.00012985356443095952,0.00032588999965810217,3.778684559987865,34.84298674407819,0.0012977771193312115,0.00041763152651841384,0.012902242743144221,0.004168475275660666,0.121783380154046,0.04091145315568434,0.7270918429194855,0.3414525869870708,85.75412863060436,-4.995856761932373,-4.9889235496521,-5.059632778167725,45,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,0.74274147571645022 1.4405996686222429 2.73269036940555 1.6581154527861004,16.54885522276163,0.0400695176795125,0.12187013402581215,16.588924740441144,0.002083856612443924
e1-v1,N16_i00_Amargin_s42,16,3,0,514ae30a9bf6,Amargin,0.31113031231330396,0.04411181027848038,7.0532202226369884,0.31113031231330396,16.999999999972275,42,lightning_gpu,single,2,50,adam_0.1,-0.2671105968767471,1.2705106296258624,560,2023-08-06,2026-08-05,ok,,1000,311,491,16394,3,True,-3.0672834076964826,-0.2671105968767471,-3.0672834076964826,True,0.311,16394,-0.2671105968767471,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,3,1,1.3851408274006345,2.414213101546211,3.0672834076964826,1.000000432089252,0.30346969078527763,0.0008492047199979424,0.002391268266364932,0.005180800973903388,0.1449641323786569,1.5535860375943515,0.023656999280053603,0.008459668889679195,0.21291040350943635,0.08144780524327755,0.9087481410255025,0.5723993153089337,0.9999999999599671,0.9997956456346188,0.9999986924463524,0.14549804504167696,0.0002316074533155188,0.0006458734133047983,0.0014065476570976898,2.6048127788349955,19.437397899803425,0.00643999456688471,0.0023136621328584406,0.06256532910007762,0.022897215079813904,0.475904877365396,0.20676382618331146,0.9984364881374291,0.9013663487110921,2.3097801923095114,-5.230955123901367,-5.237063407897949,-5.240932464599609,46,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,0.38124397549771399 0.65293776764645584 2.0130821695823968 1.4123684472969278,16.588873189873993,0.03959493897855282,0.12182525265961885,16.628468128852546,0.001785116270184517
e1-v1,N16_i01_1.1xAcrit_s42,16,3,1,f9598a6bfdd0,1.1xAcrit,0.18699000047858796,0.16999090952598905,1.1,0.47365326741735486,16.999999999977796,42,lightning_gpu,single,2,50,adam_0.1,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,ok,,1000,252,440,16401,3,True,-1.551787185886147,0.13112281842114482,-1.5517871858861465,True,0.252,16401,0.13112281842114482,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,1,1,1.3851408274006345,1.1992921848803155,1.551787185886147,0.9999993213763589,0.2847838168818271,0.0010271292412653565,0.0010271292412653565,0.0029570176266133785,0.5447713740012001,1.9439970178635027,0.010223947461568184,0.010223947461568184,0.09766164242717912,0.09766164242717912,0.6421556272152349,0.6421556272152349,0.9999655696116022,0.9999655696116022,0.9999990011759935,0.13239517769943632,5.779256753157824e-06,5.779256753157824e-06,0.0001491383882239461,3.759323554729876,18.523075442714905,5.77910645633839e-05,5.77910645633839e-05,0.0005777603774710371,0.0005777603774710371,0.005762605577165902,0.005762605577165902,0.05615444624400656,0.05615444624400656,1.8738236371928028,-5.385761737823486,-5.39528226852417,-5.385761737823486,49,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,0.72776519816016261 0.64812760786330392 2.1093670726631899 1.6192232558714144,16.68616786133498,0.04008692316710949,0.12219942454248667,16.72625478450209,0.002025395631790161
e1-v1,N16_i01_2xAcrit_s42,16,3,1,f9598a6bfdd0,2xAcrit,0.3399818190519781,0.16999090952598905,2.0,0.47365326741735486,16.999999999977796,42,lightning_gpu,single,2,50,adam_0.1,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,ok,,1000,312,484,16401,3,True,-2.9287135530466584,0.13112281842114482,-2.9287135530466584,True,0.312,16401,0.13112281842114482,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,1,1,1.3851408274006345,2.263443923153789,2.9287135530466584,0.9999990576722091,0.3238855838426389,0.0008445538696832955,0.0008445538696832955,0.0024826795561239123,0.524727478132006,1.5231050991051216,0.008413513671874706,0.008413513671874706,0.08102013874204261,0.08102013874204261,0.5704042832801642,0.5704042832801642,0.9997859084995837,0.9997859084995837,0.999997610622262,0.1537916090219369,0.00034991957363672554,0.00034991957363672554,0.0009052593231899664,3.9085896486676246,20.506992720605155,0.003493690907813485,0.003493690907813485,0.03439273072226101,0.03439273072226101,0.29529838702944833,0.29529838702944833,0.9697968210761837,0.9697968210761837,2.6387827300597535,-5.455379009246826,-5.4617156982421875,-5.455379009246826,49,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,0.4784513228236793 0.63842090990661748 2.0244656491965669 1.4752402946904837,16.647932388819754,0.03953204024583101,0.12797061447054148,16.687464429065585,0.0017370488494634628
e1-v1,N16_i01_5xAcrit_s42,16,3,1,f9598a6bfdd0,5xAcrit,0.8499545476299453,0.16999090952598905,5.0,0.47365326741735486,16.999999999977796,42,lightning_gpu,single,2,50,adam_0.1,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,ok,,1000,607,729,16401,3,True,-7.518468110248363,0.13112281842114482,-7.518468110248362,True,0.607,16401,0.13112281842114482,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,2,2,1.3851408274006345,5.810616384065368,7.518468110248363,1.0000003368178625,0.586498785414733,0.0008729748660698533,0.0008729748660698533,0.002641218074131757,0.9820130660801077,1.0247638967987456,0.008695534542346506,0.008695534542346506,0.08363050154618679,0.08363050154618679,0.5824521500224766,0.5824521500224766,0.9998389122491849,0.9998389122491849,0.9999989178663711,0.023055795576965465,0.00025999202625826,0.00025999202625826,0.0007510572468163446,4.545850712484675,26.37239166331556,0.002596880557132031,0.002596880557132031,0.025667427099861806,0.025667427099861806,0.22896833023590413,0.22896833023590413,0.9257456042063678,0.9257456042063678,5.188646372949589,-5.478034019470215,-5.471758842468262,-5.503088474273682,47,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,0.54544390295522005 0.63147084750959781 2.6841194857433233 1.3086725438703375,16.659762497991323,0.03977459389716387,0.12183728720992804,16.699537091888487,0.0019591422751545906
e1-v1,N16_i01_10xAcrit_s42,16,3,1,f9598a6bfdd0,10xAcrit,1.6999090952598905,0.16999090952598905,10.0,0.47365326741735486,16.999999999977796,42,lightning_gpu,single,2,50,adam_0.1,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,ok,,1000,592,616,16401,3,True,-15.16805903891787,0.13112281842114482,-15.16805903891787,True,0.592,16401,0.13112281842114482,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,1,1,1.3851408274006345,11.722570485584665,15.16805903891787,0.9999996070622288,0.5791226382134482,0.0009297896176576614,0.0009297896176576614,0.002801114635076374,0.8370720384872452,1.3179780463860098,0.009259089584162439,0.009259089584162439,0.08882674074496777,0.08882674074496777,0.605533926113973,0.605533926113973,0.99990877863304,0.99990877863304,0.9999981932543036,0.008151115085026417,7.372826075879857e-05,7.372826075879857e-05,0.00021324804038158618,5.023831069495351,30.785835231907953,0.0007370380421354294,0.0007370380421354294,0.007345983276344503,0.007345983276344503,0.07107844019626341,0.07107844019626341,0.5216008189533325,0.5216008189533325,9.438419111099318,-5.437023162841797,-5.489814758300781,-5.437023162841797,49,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,0.72827434332242047 0.5623247337524232 2.6099111431641044 1.3569384182405353,16.689947063103318,0.04353604093194008,0.22262362577021122,16.73348310403526,0.001898420974612236
e1-v1,N16_i01_Aheur_s42,16,3,1,f9598a6bfdd0,Aheur,16.999999999977796,0.16999090952598905,100.00534762347837,0.47365326741735486,16.999999999977796,42,lightning_gpu,single,2,50,adam_0.1,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,ok,,1000,405,744,19,3,True,-152.78290818067424,0.21709181912593156,-152.78290818067424,True,0.405,19,0.21709181912593156,0.0664407797827927,0.0005623708520000738,4,1,False,False,False,1.2215941427161707,0.23253584088784374,0.18953581454887472,0,0,1.3851408274006345,118.14406729384329,152.86887718137902,0.9999981382724172,0.37734235514653847,0.0006705258274450898,0.0006705258274450898,0.0020119399996474385,1.3151331874334482,3.997349962583314,0.0066850621888000505,0.0066850621888000505,0.0648750039773831,0.0648750039773831,0.488675433251085,0.488675433251085,0.998778294327309,0.998778294327309,0.9999987379637787,0.03153033256603521,4.334916957304813e-05,4.334916957304813e-05,0.00013148217112757266,5.529602210803522,34.79836076936408,0.0004334071437323006,0.0004334071437323006,0.004325628320500985,0.004325628320500985,0.042423924798072665,0.042423924798072665,0.3517644150989011,0.3517644150989011,85.93887363468885,-5.0018439292907715,-4.995685577392578,-5.066270351409912,44,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,0.74306331081002575 1.4427238507351057 2.7320187694991369 1.6574624689908404,16.545715413056314,0.039501626044511795,0.12176798935979605,16.585217039100826,0.001761382445693016
e1-v1,N16_i01_Amargin_s42,16,3,1,f9598a6bfdd0,Amargin,0.47365326741735486,0.16999090952598905,2.7863446859488707,0.47365326741735486,16.999999999977796,42,lightning_gpu,single,2,50,adam_0.1,0.13112281842114482,1.2939192012170153,560,2023-08-06,2026-08-05,ok,,1000,307,493,16401,3,True,-4.131756588335049,0.13112281842114482,-4.131756588335049,True,0.307,16401,0.13112281842114482,0.0,0.0,1,1,True,True,True,1.3851408274006345,0.2568156466299874,0.1846856590820826,1,1,1.3851408274006345,3.1932106614144553,4.131756588335049,1.000001384472251,0.29717624475597404,0.0007359247538261116,0.0007359247538261116,0.002173795481212437,0.5059723604414471,1.6760945517207406,0.007334923968689622,0.007334923968689622,0.07097494245979641,0.07097494245979641,0.5210675331875814,0.5210675331875814,0.999365045232419,0.999365045232419,0.9999979310279781,0.10091879160609096,0.0004795398854184896,0.0004795398854184896,0.0013021203922107816,4.100226514193016,22.270335612217437,0.004785063943422263,0.004785063943422263,0.04683331984525296,0.04683331984525296,0.3810030300861741,0.3810030300861741,0.9917418031507859,0.9917418031507859,3.307139971886637,-5.458606243133545,-5.452290058135986,-5.459085464477539,48,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,0.42431709770212028 0.53966707863787411 2.0338920869847334 1.4436969499340375,16.65550944302231,0.040967000648379326,0.12696316838264465,16.69647644367069,0.0020893318578600883
e1-v1,N20_i00_1.1xAcrit_s42,20,4,0,88802fd9d289,1.1xAcrit,0.12626806974488836,0.11478915431353487,1.1,0.4877661783330567,20.999999999965347,42,lightning_gpu,single,2,50,adam_0.1,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,ok,,1000,223,813,262162,3,False,-2.1611316430500724,-0.2671105968767471,-2.1611316430500724,True,0.223,294946,-0.1320029702896517,0.010529632286315703,0.009352100492304703,5,1,False,False,True,1.432938341920896,0.29962932179359536,0.2084034693309092,0,0,1.4732051545372367,1.1259109432132302,2.172610558481426,0.9999989526272577,0.20988117913883286,9.709899313747883e-05,0.00037632773455698043,0.002996996321598999,0.5616333292077509,3.1055606968543907,0.003756910721568696,0.0009705657715615157,0.0369402817258111,0.009663377335736412,0.3136712671346158,0.09253810939618323,0.9768088754520493,0.6213098958411732,0.9999982799865137,0.12061764314429912,1.8147627997677773e-05,9.064889127330389e-05,0.000764420309678826,3.3697069260400867,21.83750997721324,0.0009061192271376806,0.0001814614605558651,0.009024334064069994,0.001813133550581325,0.0866654171018072,0.017984113114967837,0.5960765912611603,0.16596334494064857,1.5912512190619295,-5.907124042510986,-5.9222331047058105,-5.907124042510986,49,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,1.1586499914670663 0.76517357357228066 2.3082527444538292 1.9142803693242831,29.435881045646966,0.06580751296132803,0.24534744583070278,29.501688558608294,0.023980234749615192
e1-v1,N20_i00_2xAcrit_s42,20,4,0,88802fd9d289,2xAcrit,0.22957830862706974,0.11478915431353487,2.0,0.4877661783330567,20.999999999965347,42,lightning_gpu,single,2,50,adam_0.1,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,ok,,1000,293,831,294930,4,True,-3.8137178349781955,-0.14046489694507946,-3.8137178349781955,True,0.293,294930,-0.14046489694507946,0.0061444120337393986,0.003099285084684348,3,1,False,True,True,1.4360383792399112,0.2978512086233044,0.2067153725936116,1,0,1.4732051545372367,1.982525603760387,3.8255743805963283,1.0000004320098441,0.2825509040940233,9.221160871675238e-05,0.0003733541743713431,0.002367404413234908,0.3684470685756783,2.055052723804012,0.0037272752845266544,0.0009217335471060073,0.03665376012496613,0.00917919761848851,0.3116266224939469,0.08809171665125026,0.9761086517606768,0.6023402761878935,0.9999995602206594,0.09386153608669012,1.3376257811614778e-05,7.399230344162788e-05,0.0009123933282353391,3.585354577770571,26.861365697718504,0.0007396767142781036,0.0001337545268110807,0.007372195169277562,0.001336740492887012,0.07132370087100637,0.013287281508494897,0.5228624238473594,0.12520304654340264,2.211112652355018,-6.222230434417725,-6.228991985321045,-6.222745418548584,47,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,0.53246006530919165 0.58869640085901587 2.028079351761221 1.5128020272859948,29.711633386090398,0.0648693647235632,0.23416652157902718,29.77650275081396,0.017508587799966335
e1-v1,N20_i00_5xAcrit_s42,20,4,0,88802fd9d289,5xAcrit,0.5739457715676743,0.11478915431353487,5.0,0.4877661783330567,20.999999999965347,42,lightning_gpu,single,2,50,adam_0.1,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,ok,,1000,565,914,278562,4,True,-9.318977322775329,-0.135844977692539,-9.31897732277533,True,0.565,278562,-0.135844977692539,0.008538590605177683,0.0017649345436723412,4,1,False,True,True,1.4638807071588888,0.3133430467245535,0.21336646162292233,1,0,1.4732051545372367,4.837907805584242,9.335453787646001,1.0000005238445087,0.5548334831546526,0.00010341890447307378,0.00041568829328753054,0.0024541809398215264,0.7391558875979813,3.6479280898798345,0.00414911569208587,0.0010337078812993061,0.04072498407087388,0.010289126282710281,0.3401710971111028,0.0982556750359519,0.9843572410531016,0.6445044423102837,0.99999781236838,0.010828776741947654,3.6764272408618126e-06,9.422508895795545e-06,0.00010380814643440317,4.269750526927053,37.562934128354705,9.422109379297883e-05,3.6763664189254364e-05,0.0009418115456354403,0.0003675758273400387,0.009378300134315731,0.0036696841897390087,0.08992251330234635,0.03609673796135848,4.277317429998646,-6.049163818359375,-6.055058479309082,-6.052798271179199,46,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,0.78624866081459677 1.4672808998252125 2.6339409052252818 1.7581088893459347,29.731854326091707,0.06476832274347544,0.23443838581442833,29.796622648835182,0.02523773442953825
e1-v1,N20_i00_10xAcrit_s42,20,4,0,88802fd9d289,10xAcrit,1.1478915431353487,0.11478915431353487,10.0,0.4877661783330567,20.999999999965347,42,lightning_gpu,single,2,50,adam_0.1,-0.15232144256321223,1.9296468975432697,4845,2023-08-06,2026-08-05,ok,,1000,269,874,262194,4,True,-18.50913178157892,-0.1428670914133393,-18.509131781578922,True,0.269,262194,-0.1428670914133393,0.0048995239294348245,0.0005105330980513565,2,1,False,True,True,1.4675160119077235,0.3124431045016286,0.2122246721497523,1,0,1.4732051545372367,9.596878141957337,18.518586132728792,1.0000013735699071,0.28179215066847974,5.131292709847912e-05,0.00020075943393749185,0.001178754428110551,0.7555233260611456,4.075331876765084,0.0020057816142471374,0.0005130108014543833,0.019877738906450393,0.005118281098005495,0.18190727152496233,0.050019901592536886,0.865715673594117,0.4013884786074281,0.9999971008513848,0.020951722033260012,3.6679757613455877e-06,1.4591685157938628e-05,8.489706374348316e-05,4.673615644721897,42.81361365050175,0.00014590727067476106,3.667915218730222e-05,0.0014581150774742868,0.0003667309865850177,0.014485847357819104,0.0036612636579786972,0.1357713605353248,0.036015270132874866,7.720992059404691,-6.069572925567627,-6.065351486206055,-6.0977678298950195,46,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,0.83560390073735413 1.3217743167565474 2.638076699953217 1.6936709863094237,29.950050154700875,0.06564111355692148,0.23542845156043768,30.015691268257797,0.01945957075804472
