spec_version,run_id,n_assets,n_select,instance,instance_digest,penalty_label,penalty,a_crit,a_over_crit,a_margin,a_heur,qaoa_seed,backend,precision,p_layers,steps,optimizer,f_star,delta_F,feasible_set_size,data_start,data_end,status,error,shots,feasible_shots,distinct_shots,best_all_index,best_all_cardinality,best_all_feasible,best_all_E,best_all_f,energy_no_offset_solver,best_shot_scorer_agrees,feasible_shot_fraction,best_feasible_index,f_best_feasible,g_F,g_off,rank_best_feasible,rank_ties,is_optimal,within_tau_main,within_tau_alt,sharpe_best_feasible,return_best_feasible,volatility_best_feasible,shots_within_tau_main,shots_optimal,sharpe_optimum,deflation_D,abs_E_star,final_probs_sum,final_P_F,final_P_opt,final_P_tau_main,final_P_tau_alt,final_expected_f,final_expected_violation,final_Q_tau_main_10,final_Q_opt_10,final_Q_tau_main_100,final_Q_opt_100,final_Q_tau_main_1000,final_Q_opt_1000,final_Q_tau_main_10000,final_Q_opt_10000,initial_probs_sum,initial_P_F,initial_P_opt,initial_P_tau_main,initial_P_tau_alt,initial_expected_f,initial_expected_violation,initial_Q_tau_main_10,initial_Q_opt_10,initial_Q_tau_main_100,initial_Q_opt_100,initial_Q_tau_main_1000,initial_Q_opt_1000,initial_Q_tau_main_10000,initial_Q_opt_10000,hamiltonian_scale,final_expectation,expectation_at_final_angles,best_expectation,best_expectation_step,initial_angles,final_angles,optimisation_seconds,sampling_seconds,state_seconds,runtime_s,evaluation_seconds,stepsize,best_expectation_by_50,best_expectation_by_100,objective_evaluations,gradient_evaluations
e1-v2,N12_i26_5xAcrit_s45,12,2,26,bf21e44444e5,5xAcrit,0.3344657407951776,0.06689314815903552,5.0,0.15920799778633007,12.99999999998611,45,lightning_gpu,single,2,50,adam_0.1,-0.07003040575083697,0.4122828707903301,66,2023-08-06,2026-08-05,ok,,1000,70,647,66,2,True,-1.4078933689315474,-0.07003040575083697,-1.4078933689315474,True,0.07,66,-0.07003040575083697,0.0,0.0,1,1,True,True,True,1.670894588954227,0.5999456579833894,0.35845807505921434,3,3,1.670894588954227,3.4148723332421524,1.4078933689315474,0.999998699404367,0.06142534865648486,0.0012018880806863308,0.0012018880806863308,0.0012018880806863308,1.337692720432183,13.127742087846087,0.011954084636481177,0.011954084636481177,0.11331110154299595,0.11331110154299595,0.6995911585928324,0.6995911585928324,0.9999940141324423,0.9999940141324423,1.0000008504539437,0.12717048663762398,0.001797603559680283,0.001797603559680283,0.001797603559680283,2.5381680889737623,28.674116390378003,0.017831318422158238,0.017831318422158238,0.1646647341940165,0.1646647341940165,0.8345723248468959,0.8345723248468959,0.9999999846509442,0.9999999846509442,1.781961083585418,-1.483666181564331,-1.4807612895965576,-1.483839511871338,48,1.8005430614133757 1.660303899153966 2.3990779832738145 2.5500080338093531,1.7104978150798007 2.6175295509289391 2.643266806814716 2.4938862191251499,10.776083529926836,0.032764277420938015,0.08742482215166092,10.808847807347775,0.001172116957604885,,,,,
e1-v2,N12_i26_5xAcrit_s46,12,2,26,bf21e44444e5,5xAcrit,0.3344657407951776,0.06689314815903552,5.0,0.15920799778633007,12.99999999998611,46,lightning_gpu,single,2,50,adam_0.1,-0.07003040575083697,0.4122828707903301,66,2023-08-06,2026-08-05,ok,,1000,379,194,66,2,True,-1.4078933689315474,-0.07003040575083697,-1.4078933689315474,True,0.379,66,-0.07003040575083697,0.0,0.0,1,1,True,True,True,1.670894588954227,0.5999456579833894,0.35845807505921434,5,5,1.670894588954227,3.4148723332421524,1.4078933689315474,0.9999980639494765,0.3687481025699526,0.004777815658599138,0.004777815658599138,0.004777815658599138,0.13212742692336532,1.4329385953035967,0.04676389715306539,0.04676389715306539,0.38055204366341744,0.38055204366341744,0.9916814382513269,0.9916814382513269,1.0,1.0,1.0000001665551395,0.0323638889240101,0.00025416971766389906,0.00025416971766389906,0.00025416971766389906,2.526277832633084,26.869472469367167,0.002538792045112981,0.002538792045112981,0.0250998294696807,0.0250998294696807,0.2244648906881519,0.2244648906881519,0.9212927686370789,0.9212927686370789,1.781961083585418,-4.333916187286377,-4.352351665496826,-4.454115867614746,39,2.8450397427097829 0.24261512621431053 0.85630314278475539 1.9536009066557216,0.96242644183227399 -1.4894516748513567 1.5374115165609981 0.46494922354123763,10.753604809753597,0.030548724345862865,0.08194164093583822,10.78415353409946,0.0011705849319696426,,,,,
e1-v2,N12_i26_10xAcrit_s42,12,2,26,bf21e44444e5,10xAcrit,0.6689314815903552,0.06689314815903552,10.0,0.15920799778633007,12.99999999998611,42,lightning_gpu,single,2,50,adam_0.1,-0.07003040575083697,0.4122828707903301,66,2023-08-06,2026-08-05,ok,,1000,178,556,66,2,True,-2.745756332112258,-0.07003040575083697,-2.745756332112258,True,0.178,66,-0.07003040575083697,0.0,0.0,1,1,True,True,True,1.670894588954227,0.5999456579833894,0.35845807505921434,1,1,1.670894588954227,6.659884575967832,2.745756332112258,0.9999995181026264,0.16652404889464378,0.002542003057897091,0.002542003057897091,0.002542003057897091,1.259642417154132,12.400278665897474,0.025131212861214558,0.025131212861214558,0.224714510056938,0.224714510056938,0.9215457348411482,0.9215457348411482,0.9999999999911658,0.9999999999911658,0.9999988037452567,0.11160264757927507,0.0011617338750511408,0.0011617338750511408,0.0011617338750511408,1.4960684506583557,14.770005677852168,0.011556793365384399,0.011556793365384399,0.10973928512670139,0.10973928512670139,0.687268164400721,0.687268164400721,0.999991052103752,0.999991052103752,3.1198240467661282,-1.655326008796692,-1.656311273574829,-1.6566929817199707,37,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,2.3086816156959618 1.4140092163935065 2.7787667021323594 2.1490073440257458,10.836582330986857,0.032992586493492126,0.08812058623880148,10.86957491748035,0.00117526575922966,,,,,
e1-v2,N12_i26_10xAcrit_s43,12,2,26,bf21e44444e5,10xAcrit,0.6689314815903552,0.06689314815903552,10.0,0.15920799778633007,12.99999999998611,43,lightning_gpu,single,2,50,adam_0.1,-0.07003040575083697,0.4122828707903301,66,2023-08-06,2026-08-05,ok,,1000,19,837,68,2,True,-2.6843965227526,-0.008670596391179175,-2.6843965227526,True,0.019,68,-0.008670596391179175,0.14882939289239314,0.02234714298644806,6,1,False,False,False,1.4851746240193797,0.5198245843305955,0.34933574539974466,0,0,1.670894588954227,6.659884575967832,2.745756332112258,0.9999994854634764,0.01280425614095293,0.00017883304099086672,0.00017883304099086672,0.00017883304099086672,1.6954051629798346,15.253078903482617,0.0017868919394657956,0.0017868919394657956,0.017725917693941273,0.017725917693941273,0.16376786711502944,0.16376786711502944,0.8327875860973419,0.8327875860973419,0.9999999271296236,0.21718386327847838,0.003309544874355197,0.003309544874355197,0.003309544874355197,1.936741395505166,20.144565882392904,0.03260688469027728,0.03260688469027728,0.28215625081140416,0.28215625081140416,0.9636671697304682,0.9636671697304682,0.999999999999996,0.999999999999996,3.1198240467661282,-0.9042250514030457,-0.904959499835968,-0.9042250514030457,49,2.0492585716432195 0.13752423515278736 0.062924802978478217 2.6364640840167701,1.9093761650873651 0.026886513317457689 -0.070900446594728994 2.9836942369382902,10.89121528994292,0.03139156103134155,0.08235874027013779,10.922606850974262,0.0012720990926027298,,,,,
e1-v2,N12_i26_10xAcrit_s44,12,2,26,bf21e44444e5,10xAcrit,0.6689314815903552,0.06689314815903552,10.0,0.15920799778633007,12.99999999998611,44,lightning_gpu,single,2,50,adam_0.1,-0.07003040575083697,0.4122828707903301,66,2023-08-06,2026-08-05,ok,,1000,557,190,66,2,True,-2.745756332112258,-0.07003040575083697,-2.745756332112258,True,0.557,66,-0.07003040575083697,0.0,0.0,1,1,True,True,True,1.670894588954227,0.5999456579833894,0.35845807505921434,14,14,1.670894588954227,6.659884575967832,2.745756332112258,0.999998828215034,0.510061729233712,0.007821664214134216,0.007821664214134216,0.007821664214134216,0.10882230318382363,0.6282714495930506,0.07552025614152802,0.07552025614152802,0.543990386611755,0.543990386611755,0.9996111877104614,0.9996111877104614,1.0,1.0,1.0000007669004845,0.12115930067375302,0.001729488605633378,0.001729488605633378,0.001729488605633378,1.2096733560839852,11.935261774910032,0.017160904068924454,0.017160904068924454,0.15894530862883938,0.15894530862883938,0.8228902881849524,0.8228902881849524,0.9999999696314704,0.9999999696314704,3.1198240467661282,-4.544207572937012,-4.549252510070801,-4.544207572937012,49,0.38505090477492371 0.8108861395016167 1.274766337564649 3.0447811714676671,0.31052295367413518 0.90598046666530518 0.44549034797540399 3.3621727284209904,10.71336980164051,0.032932037487626076,0.08188966941088438,10.746301839128137,0.0011278139427304268,,,,,
e1-v2,N12_i26_10xAcrit_s45,12,2,26,bf21e44444e5,10xAcrit,0.6689314815903552,0.06689314815903552,10.0,0.15920799778633007,12.99999999998611,45,lightning_gpu,single,2,50,adam_0.1,-0.07003040575083697,0.4122828707903301,66,2023-08-06,2026-08-05,ok,,1000,112,614,66,2,True,-2.745756332112258,-0.07003040575083697,-2.745756332112258,True,0.112,66,-0.07003040575083697,0.0,0.0,1,1,True,True,True,1.670894588954227,0.5999456579833894,0.35845807505921434,2,2,1.670894588954227,6.659884575967832,2.745756332112258,0.9999987357400899,0.11388633167371154,0.0018324009142816067,0.0018324009142816067,0.0018324009142816067,1.2141392309107646,11.811160562849455,0.018173648907263917,0.018173648907263917,0.16757169541434025,0.16757169541434025,0.8402398761324321,0.8402398761324321,0.9999999891686177,0.9999999891686177,1.0000008155191153,0.08376881969161332,0.0011989284539595246,0.0011989284539595246,0.0011989284539595246,2.414735815245855,26.880314371247323,0.011924806586625425,0.011924806586625425,0.11304832039732782,0.11304832039732782,0.6986996718262409,0.6986996718262409,0.9999938341061039,0.9999938341061039,3.1198240467661282,-1.8042386770248413,-1.7972075939178467,-1.8169476985931396,46,1.8005430614133757 1.660303899153966 2.3990779832738145 2.5500080338093531,1.6445177442891792 2.5318776936560807 2.6563527375111837 2.4692747931501504,10.830288763158023,0.030745424330234528,0.08234450407326221,10.861034187488258,0.0011870982125401497,,,,,
e1-v2,N12_i26_10xAcrit_s46,12,2,26,bf21e44444e5,10xAcrit,0.6689314815903552,0.06689314815903552,10.0,0.15920799778633007,12.99999999998611,46,lightning_gpu,single,2,50,adam_0.1,-0.07003040575083697,0.4122828707903301,66,2023-08-06,2026-08-05,ok,,1000,226,169,66,2,True,-2.745756332112258,-0.07003040575083697,-2.745756332112258,True,0.226,66,-0.07003040575083697,0.0,0.0,1,1,True,True,True,1.670894588954227,0.5999456579833894,0.35845807505921434,2,2,1.670894588954227,6.659884575967832,2.745756332112258,0.9999995221389995,0.21360541752073914,0.0026297555305063725,0.0026297555305063725,0.0026297555305063725,0.09617853134211284,2.1845991887948912,0.025988525021474085,0.025988525021474085,0.2315055525194828,0.2315055525194828,0.9281532148729128,0.9281532148729128,0.999999999996335,0.999999999996335,1.0000001048210834,0.016031952618504874,0.00016911973943933845,0.00016911973943933845,0.00016911973943933845,2.57296713348038,27.907699969135138,0.0016899109077886942,0.0016899109077886942,0.0167711755447304,0.0167711755447304,0.15560428851690666,0.15560428851690666,0.8157276435982166,0.8157276435982166,3.1198240467661282,-4.177793979644775,-4.219605922698975,-4.433559417724609,31,2.8450397427097829 0.24261512621431053 0.85630314278475539 1.9536009066557216,1.7908175183894386 -2.0980174432058658 1.5431898594648628 2.0978788758434996,10.826196095906198,0.03147525992244482,0.08208291325718164,10.857671355828643,0.0012154839932918549,,,,,
e1-v2,N12_i26_Aheur_s42,12,2,26,bf21e44444e5,Aheur,12.99999999998611,0.06689314815903552,194.33978453337525,0.15920799778633007,12.99999999998611,42,lightning_gpu,single,2,50,adam_0.1,-0.07003040575083697,0.4122828707903301,66,2023-08-06,2026-08-05,ok,,1000,179,648,66,2,True,-52.07003040569528,-0.07003040575083697,-52.07003040569529,True,0.179,66,-0.07003040575083697,0.0,0.0,1,1,True,True,True,1.670894588954227,0.5999456579833894,0.35845807505921434,8,8,1.670894588954227,126.29685610241111,52.07003040569528,0.9999997375671228,0.16731738671660423,0.0025408416986465454,0.0025408416986465454,0.0025408416986465454,1.3379815203428413,12.948273562968097,0.025119862219689315,0.025119862219689315,0.224624236895272,0.224624236895272,0.9214543359080681,0.9214543359080681,0.9999999999910624,0.9999999999910624,0.9999988917898008,0.11250348866451532,0.0016725721070542932,0.0016725721070542932,0.0016725721070542932,1.6978303949015554,17.629812726510863,0.01660039352692544,0.01660039352692544,0.15413646771310008,0.15413646771310008,0.8124992469685739,0.8124992469685739,0.9999999462930904,0.9999999462930904,52.44409812034915,-1.5110886096954346,-1.5129735469818115,-1.5158947706222534,41,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,2.2480656523049132 1.3698836592506551 2.7869860758899345 2.0869456867333724,10.715484946966171,0.03260491322726011,0.08608193788677454,10.748089860193431,0.001151828095316887,,,,,
e1-v2,N12_i26_Aheur_s43,12,2,26,bf21e44444e5,Aheur,12.99999999998611,0.06689314815903552,194.33978453337525,0.15920799778633007,12.99999999998611,43,lightning_gpu,single,2,50,adam_0.1,-0.07003040575083697,0.4122828707903301,66,2023-08-06,2026-08-05,ok,,1000,6,834,66,2,True,-52.07003040569528,-0.07003040575083697,-52.07003040569529,True,0.006,66,-0.07003040575083697,0.0,0.0,1,1,True,True,True,1.670894588954227,0.5999456579833894,0.35845807505921434,1,1,1.670894588954227,126.29685610241111,52.07003040569528,0.9999995256312104,0.009932054992532358,0.00014965006266720593,0.00014965006266720593,0.00014965006266720593,1.7379689538603693,15.596575154544553,0.0014954932473822957,0.0014954932473822957,0.014854690283404026,0.014854690283404026,0.13900041913529892,0.13900041913529892,0.7761127301831614,0.7761127301831614,1.0000003524623935,0.2219505540560931,0.0033673979341983795,0.0033673979341983795,0.0033673979341983795,2.0598450377687736,21.940497746931214,0.033168262950662,0.033168262950662,0.28631103720370443,0.28631103720370443,0.9657161327804545,0.9657161327804545,0.9999999999999978,0.9999999999999978,52.44409812034915,-0.8489538431167603,-0.8488784432411194,-0.8504854440689087,44,2.0492585716432195 0.13752423515278736 0.062924802978478217 2.6364640840167701,1.8279159033406231 -7.4746944099504404e-05 -0.044255705208747831 2.9830571428517589,10.894987686537206,0.03093403670936823,0.08658395241945982,10.925921723246574,0.0012122159823775291,,,,,
e1-v2,N12_i26_Aheur_s44,12,2,26,bf21e44444e5,Aheur,12.99999999998611,0.06689314815903552,194.33978453337525,0.15920799778633007,12.99999999998611,44,lightning_gpu,single,2,50,adam_0.1,-0.07003040575083697,0.4122828707903301,66,2023-08-06,2026-08-05,ok,,1000,516,243,66,2,True,-52.07003040569528,-0.07003040575083697,-52.07003040569529,True,0.516,66,-0.07003040575083697,0.0,0.0,1,1,True,True,True,1.670894588954227,0.5999456579833894,0.35845807505921434,12,12,1.670894588954227,126.29685610241111,52.07003040569528,1.0000013586226988,0.5013419394381344,0.007604788988828659,0.007604788988828659,0.007604788988828659,0.16146302021313208,0.6124187899062221,0.0734974939469385,0.0734974939469385,0.5339140799213774,0.5339140799213774,0.999516206715204,0.999516206715204,1.0,1.0,1.0000012625823729,0.11891631409525871,0.0017955860821530223,0.0017955860821530223,0.0017955860821530223,1.1838210734656727,11.744172487960896,0.017811467525466362,0.017811467525466362,0.16449588679929483,0.16449588679929483,0.834237639439398,0.834237639439398,0.999999984337567,0.999999984337567,52.44409812034915,-4.597635746002197,-4.593259811401367,-4.597635746002197,49,0.38505090477492371 0.8108861395016167 1.274766337564649 3.0447811714676671,0.28451405394817419 0.84451214828996823 0.43936863415526173 3.3371989670999578,10.815490572713315,0.03317324258387089,0.089810561388731,10.848663815297186,0.001177620142698288,,,,,
e1-v2,N12_i26_Aheur_s45,12,2,26,bf21e44444e5,Aheur,12.99999999998611,0.06689314815903552,194.33978453337525,0.15920799778633007,12.99999999998611,45,lightning_gpu,single,2,50,adam_0.1,-0.07003040575083697,0.4122828707903301,66,2023-08-06,2026-08-05,ok,,1000,143,562,66,2,True,-52.07003040569528,-0.07003040575083697,-52.07003040569529,True,0.143,66,-0.07003040575083697,0.0,0.0,1,1,True,True,True,1.670894588954227,0.5999456579833894,0.35845807505921434,3,3,1.670894588954227,126.29685610241111,52.07003040569528,0.9999999734587846,0.13957925629802048,0.0021139252930879593,0.0021139252930879593,0.0021139252930879593,1.0817785253358678,10.552746363429833,0.020939291716191244,0.020939291716191244,0.19072482588203254,0.19072482588203254,0.879506899744316,0.879506899744316,0.9999999993549078,0.9999999993549078,1.0000010548492355,0.06879418576136231,0.0010470330016687512,0.0010470330016687512,0.0010470330016687512,2.2807036146357222,24.582558311124558,0.010421134990547531,0.010421134990547531,0.09945770972370316,0.09945770972370316,0.6492149104903493,0.6492149104903493,0.9999717894697432,0.9999717894697432,52.44409812034915,-2.1071529388427734,-2.1116695404052734,-2.1293866634368896,46,1.8005430614133757 1.660303899153966 2.3990779832738145 2.5500080338093531,1.5994301405885469 2.4969085361902112 2.6662262491663817 2.4412975462919695,10.736829784698784,0.03088911809027195,0.08620374836027622,10.767718902789056,0.0012496234849095345,,,,,
e1-v2,N12_i26_Aheur_s46,12,2,26,bf21e44444e5,Aheur,12.99999999998611,0.06689314815903552,194.33978453337525,0.15920799778633007,12.99999999998611,46,lightning_gpu,single,2,50,adam_0.1,-0.07003040575083697,0.4122828707903301,66,2023-08-06,2026-08-05,ok,,1000,293,315,66,2,True,-52.07003040569528,-0.07003040575083697,-52.07003040569529,True,0.293,66,-0.07003040575083697,0.0,0.0,1,1,True,True,True,1.670894588954227,0.5999456579833894,0.35845807505921434,4,4,1.670894588954227,126.29685610241111,52.07003040569528,1.00000074329777,0.28314318833872676,0.004287906922399998,0.004287906922399998,0.004287906922399998,0.18658207468000082,1.6530342876015247,0.04206108260733121,0.04206108260733121,0.3493039454840443,0.3493039454840443,0.9863923937494462,0.9863923937494462,1.0,1.0,1.0000003998075044,0.011536126665305346,0.00017489722813479602,0.00017489722813479602,0.00017489722813479602,2.580568895629005,28.421539991043574,0.001747596416325714,0.001747596416325714,0.017339168491727786,0.017339168491727786,0.16046954404474023,0.16046954404474023,0.8260739803117891,0.8260739803117891,52.44409812034915,-4.347353935241699,-4.334824562072754,-4.347353935241699,49,2.8450397427097829 0.24261512621431053 0.85630314278475539 1.9536009066557216,1.9192265088158413 -1.99006530810822 1.5745002780552164 1.9574709141011886,10.835272836498916,0.032701819203794,0.08230875711888075,10.86797465570271,0.0011608283966779709,,,,,
e1-v2,N12_i26_Amargin_s42,12,2,26,bf21e44444e5,Amargin,0.15920799778633007,0.06689314815903552,2.380034460447579,0.15920799778633007,12.99999999998611,42,lightning_gpu,single,2,50,adam_0.1,-0.07003040575083697,0.4122828707903301,66,2023-08-06,2026-08-05,ok,,1000,247,464,66,2,True,-0.7068623968961573,-0.07003040575083697,-0.7068623968961572,True,0.247,66,-0.07003040575083697,0.0,0.0,1,1,True,True,True,1.670894588954227,0.5999456579833894,0.35845807505921434,1,1,1.670894588954227,1.7145082829687535,0.7068623968961573,1.0000002312015326,0.23584140420905442,0.0020271707326173782,0.0020271707326173782,0.0020271707326173782,1.2185680694937724,11.94240147877057,0.020087779495182145,0.020087779495182145,0.18365875776960372,0.18365875776960372,0.8685630781593296,0.8685630781593296,0.9999999984612297,0.9999999984612297,0.9999990890724018,0.24265289310812932,0.0023307278752326965,0.0023307278752326965,0.0023307278752326965,1.3182839489690155,12.710382496593205,0.023064338756736857,0.023064338756736857,0.20811953368141056,0.20811953368141056,0.9030391751166071,0.9030391751166071,0.9999999999265549,0.9999999999265549,1.0809301115500278,-1.7736903429031372,-1.773800015449524,-1.7740107774734497,45,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,2.4234179740713668 1.5070331503939236 2.7542017460515287 2.290622735545921,10.795576958917081,0.03139907121658325,0.08628395479172468,10.826976030133665,0.0011579357087612152,,,,,
e1-v2,N12_i26_Amargin_s43,12,2,26,bf21e44444e5,Amargin,0.15920799778633007,0.06689314815903552,2.380034460447579,0.15920799778633007,12.99999999998611,43,lightning_gpu,single,2,50,adam_0.1,-0.07003040575083697,0.4122828707903301,66,2023-08-06,2026-08-05,ok,,1000,12,851,6,2,True,-0.6826932121534124,-0.04586122100809209,-0.6826932121534122,True,0.012,6,-0.04586122100809209,0.058622820531965096,0.034192206076984866,2,1,False,False,False,1.3606332263877432,0.3992044044637581,0.29266109098403037,0,0,1.670894588954227,1.7145082829687535,0.7068623968961573,0.9999989804512124,0.014053368082386442,0.00015412237553391606,0.00015412237553391606,0.00015412237553391606,1.6308517978550527,14.602960793096415,0.001540155277739208,0.001540155277739208,0.015295246479640645,0.015295246479640645,0.14284306312474326,0.14284306312474326,0.7859065198217692,0.7859065198217692,1.000000380292704,0.16328866314142942,0.0022999849170446396,0.0022999849170446396,0.0022999849170446396,1.726835054586666,17.00504601709622,0.02276325644356525,0.02276325644356525,0.20567564571499986,0.20567564571499986,0.900004885076229,0.900004885076229,0.9999999999000488,0.9999999999000488,1.0809301115500278,-1.0011650323867798,-1.0005114078521729,-1.0017149448394775,44,2.0492585716432195 0.13752423515278736 0.062924802978478217 2.6364640840167701,2.1653881359196845 -0.04234850331011316 0.1063177989590041 2.7819104250530953,10.739370736293495,0.03309820871800184,0.08160518668591976,10.772468945011497,0.001160808838903904,,,,,
e1-v2,N12_i26_Amargin_s44,12,2,26,bf21e44444e5,Amargin,0.15920799778633007,0.06689314815903552,2.380034460447579,0.15920799778633007,12.99999999998611,44,lightning_gpu,single,2,50,adam_0.1,-0.07003040575083697,0.4122828707903301,66,2023-08-06,2026-08-05,ok,,1000,377,109,66,2,True,-0.7068623968961573,-0.07003040575083697,-0.7068623968961572,True,0.377,66,-0.07003040575083697,0.0,0.0,1,1,True,True,True,1.670894588954227,0.5999456579833894,0.35845807505921434,4,4,1.670894588954227,1.7145082829687535,0.7068623968961573,0.9999999903690815,0.3814153589773923,0.005577917210757732,0.005577917210757732,0.005577917210757732,0.053219987837346876,0.976751985219362,0.054399703553429046,0.054399703553429046,0.42842135192887365,0.42842135192887365,0.9962781405481448,0.9962781405481448,1.0,1.0,1.0000009827344911,0.12361961218994111,0.0015511023811995983,0.0015511023811995983,0.0015511023811995983,1.2608080949887435,12.254637898717192,0.015403204080946753,0.015403204080946753,0.1437823392523968,0.1437823392523968,0.7882410301729885,0.7882410301729885,0.999999818691504,0.999999818691504,1.0809301115500278,-4.468552589416504,-4.467002868652344,-4.472940921783447,47,0.38505090477492371 0.8108861395016167 1.274766337564649 3.0447811714676671,0.34970059142368015 1.02590067719046 0.46034046439795173 3.4074979343171163,10.881350598298013,0.031564733013510704,0.08269724063575268,10.912915331311524,0.0013257218524813652,,,,,
e1-v2,N12_i26_Amargin_s45,12,2,26,bf21e44444e5,Amargin,0.15920799778633007,0.06689314815903552,2.380034460447579,0.15920799778633007,12.99999999998611,45,lightning_gpu,single,2,50,adam_0.1,-0.07003040575083697,0.4122828707903301,66,2023-08-06,2026-08-05,ok,,1000,91,557,514,2,True,-0.646009712530497,-0.009177721385176696,-0.6460097125304969,True,0.091,514,-0.009177721385176696,0.14759935150594072,0.08608844469993773,5,1,False,False,False,1.1872425994213522,0.3296685242992884,0.2768335001283457,0,0,1.670894588954227,1.7145082829687535,0.7068623968961573,0.9999989242653413,0.0682550418214305,0.0005018774536438286,0.0005018774536438286,0.0005018774536438286,1.2412881877535313,11.108191410597684,0.0050074550486977065,0.0050074550486977065,0.048961129165147055,0.048961129165147055,0.3946832693991976,0.3946832693991976,0.9933957002372608,0.9933957002372608,1.0000021958689072,0.14973830347298644,0.0023803117219358683,0.0023803117219358683,0.0023803117219358683,2.693222379278609,30.561571739016337,0.02354976411027654,0.02354976411027654,0.2120454880519228,0.2120454880519228,0.9077404213130331,0.9077404213130331,0.9999999999553199,0.9999999999553199,1.0809301115500278,-1.886656403541565,-1.875643253326416,-1.9112541675567627,43,1.8005430614133757 1.660303899153966 2.3990779832738145 2.5500080338093531,2.2149620861867518 3.3612492411608854 2.6938745239433208 2.5749531862226234,10.797403770498931,0.0313453683629632,0.08619636576622725,10.828749138861895,0.0012401007115840912,,,,,
e1-v2,N12_i26_Amargin_s46,12,2,26,bf21e44444e5,Amargin,0.15920799778633007,0.06689314815903552,2.380034460447579,0.15920799778633007,12.99999999998611,46,lightning_gpu,single,2,50,adam_0.1,-0.07003040575083697,0.4122828707903301,66,2023-08-06,2026-08-05,ok,,1000,285,185,66,2,True,-0.7068623968961573,-0.07003040575083697,-0.7068623968961572,True,0.285,66,-0.07003040575083697,0.0,0.0,1,1,True,True,True,1.670894588954227,0.5999456579833894,0.35845807505921434,1,1,1.670894588954227,1.7145082829687535,0.7068623968961573,0.9999999982310923,0.29574429627973586,0.002280342858284712,0.002280342858284712,0.002280342858284712,0.10563751202765656,1.4473419531549467,0.022570847484195355,0.022570847484195355,0.20411030745077074,0.20411030745077074,0.8980167606603298,0.8980167606603298,0.9999999998783007,0.9999999998783007,1.0000003697023487,0.08270412590354681,0.0005809931899420917,0.0005809931899420917,0.0005809931899420917,2.3853964408974804,24.317222287415944,0.005794765520530931,0.005794765520530931,0.056459701325123124,0.056459701325123124,0.44075187531538884,0.44075187531538884,0.9970074227874995,0.9970074227874995,1.0809301115500278,-4.333531379699707,-4.349193572998047,-4.412829399108887,36,2.8450397427097829 0.24261512621431053 0.85630314278475539 1.9536009066557216,0.98957866256863269 -1.4878815029455912 1.5765642854240922 0.54249896879225512,10.748669900931418,0.03084956295788288,0.08177138678729534,10.7795194638893,0.0012047858908772469,,,,,
e1-v2,N12_i27_1.1xAcrit_s42,12,2,27,8297c822df45,1.1xAcrit,0.12166078906651528,0.11060071733319571,1.1,0.26112691791997783,12.999999999983347,42,lightning_gpu,single,2,50,adam_0.1,0.030074941986479975,0.7002182592257978,66,2023-08-06,2026-08-05,ok,,1000,222,112,2056,2,True,-0.45656821427958116,0.030074941986479975,-0.4565682142795811,True,0.222,2056,0.030074941986479975,0.0,0.0,1,1,True,True,True,1.3199892053554563,0.3008269379743968,0.2271434772026467,8,8,1.3199892053554563,0.652037001697713,0.45656821427958116,0.9999992256516094,0.23083288891939446,0.006416708696633577,0.006416708696633577,0.02040401240810752,0.11007292225764459,1.5465737610317252,0.06234560120898902,0.06234560120898902,0.474675139861625,0.474675139861625,0.998399412077083,0.998399412077083,1.0,1.0,0.9999993471728095,0.141134160063757,0.00020507746376097202,0.00020507746376097202,0.0013921145728090778,3.0604967626651467,12.605705474282393,0.0020488831177493116,0.0020488831177493116,0.020300953120671705,0.020300953120671705,0.18543291834043418,0.18543291834043418,0.8713918314564253,0.8713918314564253,1.3340818853693797,-4.543304920196533,-4.541263103485107,-4.543304920196533,49,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,0.33725836103895102 0.71651996411552832 2.083585072602165 1.2996046258792064,10.813258274458349,0.031068122945725918,0.08210285287350416,10.844326397404075,0.0012116050347685814,,,,,
